"ACTIVITY_ID","CASE_NUMBER","PRIORITY_CODE","PRIORITY_DESC","FISCAL_YEAR"
"3604998981","06-2026-1791","3134","Region 06 - MSGP Compliance","2026"
"3604926250","06-2026-1794","3118","Region 06 - Other Regional Priority","2026"
"3604938536","06-2026-1797","3118","Region 06 - Other Regional Priority","2026"
"3604938539","06-2026-1798","3118","Region 06 - Other Regional Priority","2026"
"3604938545","06-2026-1799","3118","Region 06 - Other Regional Priority","2026"
"3604990671","06-2026-1800","3118","Region 06 - Other Regional Priority","2026"
"3604990651","06-2026-1801","3118","Region 06 - Other Regional Priority","2026"
"3604991491","06-2026-1802","3118","Region 06 - Other Regional Priority","2026"
"3604991304","06-2026-1803","3118","Region 06 - Other Regional Priority","2026"
"3605034498","06-2026-1806","3137","Region 06 - Regulatory (Non-Air Toxics)","2026"
"3605007489","06-2026-1807","3118","Region 06 - Other Regional Priority","2026"
"3605013832","06-2026-1808","3118","Region 06 - Other Regional Priority","2026"
"3605033332","06-2026-1809","3006","Region 06 - MSGP Compliance","2025"
"3604986133","06-2026-1816","3118","Region 06 - Other Regional Priority","2026"
"3604850477","06-2026-3302","3136","Region 06 - Oil and Gas/Energy","2026"
"3604850477","06-2026-3302","3143","Mitigating Climate Change - Oil and Gas","2026"
"3604939366","06-2026-3303","3136","Region 06 - Oil and Gas/Energy","2026"
"3604939366","06-2026-3303","3143","Mitigating Climate Change - Oil and Gas","2026"
"3605017356","06-2026-3307","3138","Region 06 - State SIP/Permitting Activities","2026"
"3605017356","06-2026-3307","3143","Mitigating Climate Change - Oil and Gas","2026"
"3605012888","06-2026-3308","3138","Region 06 - State SIP/Permitting Activities","2026"
"3605012888","06-2026-3308","3143","Mitigating Climate Change - Oil and Gas","2026"
"3605026990","06-2026-3309","3138","Region 06 - State SIP/Permitting Activities","2026"
"3605026990","06-2026-3309","3143","Mitigating Climate Change - Oil and Gas","2026"
"3604672678","06-2026-3500","3120","Region 06 - 112r Risk Management Plans","2026"
"3604672678","06-2026-3500","3139","CARR - Other","2026"
"3604667011","06-2026-3501","3119","Region 06 - 112r RMP ESAs","2026"
"3604667011","06-2026-3501","3139","CARR - Other","2026"
"3604666966","06-2026-3502","3119","Region 06 - 112r RMP ESAs","2026"
"3604666966","06-2026-3502","3139","CARR - Other","2026"
"3604666959","06-2026-3503","3119","Region 06 - 112r RMP ESAs","2026"
"3604666959","06-2026-3503","3139","CARR - Other","2026"
"3604956640","06-2026-3504","3119","Region 06 - 112r RMP ESAs","2026"
"3604956640","06-2026-3504","3139","CARR - Other","2026"
"3604874544","06-2026-3505","3119","Region 06 - 112r RMP ESAs","2026"
"3604874544","06-2026-3505","3139","CARR - Other","2026"
"3604672717","06-2026-3506","3120","Region 06 - 112r Risk Management Plans","2026"
"3604672717","06-2026-3506","3139","CARR - Other","2026"
"3604695407","06-2026-3509","3119","Region 06 - 112r RMP ESAs","2026"
"3604695407","06-2026-3509","3139","CARR - Other","2026"
"3604854875","06-2026-3510","3120","Region 06 - 112r Risk Management Plans","2026"
"3604854875","06-2026-3510","3148","CARR - High Risk","2026"
"3604840091","06-2026-3512","3120","Region 06 - 112r Risk Management Plans","2026"
"3604840091","06-2026-3512","3148","CARR - High Risk","2026"
"3604695439","06-2026-3514","3119","Region 06 - 112r RMP ESAs","2026"
"3604695439","06-2026-3514","3139","CARR - Other","2026"
"3604695136","06-2026-3515","3119","Region 06 - 112r RMP ESAs","2026"
"3604695136","06-2026-3515","3139","CARR - Other","2026"
"3604740178","06-2026-3516","3119","Region 06 - 112r RMP ESAs","2026"
"3604740178","06-2026-3516","3139","CARR - Other","2026"
"3604708306","06-2026-3517","3119","Region 06 - 112r RMP ESAs","2026"
"3604708306","06-2026-3517","3139","CARR - Other","2026"
"3604708319","06-2026-3518","3119","Region 06 - 112r RMP ESAs","2026"
"3604708319","06-2026-3518","3139","CARR - Other","2026"
"3604703443","06-2026-3519","3119","Region 06 - 112r RMP ESAs","2026"
"3604703443","06-2026-3519","3139","CARR - Other","2026"
"3604841780","06-2026-3520","3119","Region 06 - 112r RMP ESAs","2026"
"3604841780","06-2026-3520","3139","CARR - Other","2026"
"3604717733","06-2026-3521","3120","Region 06 - 112r Risk Management Plans","2026"
"3604717733","06-2026-3521","3139","CARR - Other","2026"
"3604700455","06-2026-3522","3120","Region 06 - 112r Risk Management Plans","2026"
"3604700455","06-2026-3522","3148","CARR - High Risk","2026"
"3604740152","06-2026-3523","3139","CARR - Other","2026"
"3604740152","06-2026-3523","3119","Region 06 - 112r RMP ESAs","2026"
"3604748029","06-2026-3524","3119","Region 06 - 112r RMP ESAs","2026"
"3604748029","06-2026-3524","3139","CARR - Other","2026"
"3604968232","06-2026-3525","3119","Region 06 - 112r RMP ESAs","2026"
"3604968232","06-2026-3525","3139","CARR - Other","2026"
"3604830803","06-2026-3526","3119","Region 06 - 112r RMP ESAs","2026"
"3604830803","06-2026-3526","3139","CARR - Other","2026"
"3604854945","06-2026-3528","3119","Region 06 - 112r RMP ESAs","2026"
"3604854945","06-2026-3528","3139","CARR - Other","2026"
"3604854876","06-2026-3529","3120","Region 06 - 112r Risk Management Plans","2026"
"3604854876","06-2026-3529","3148","CARR - High Risk","2026"
"3604841770","06-2026-3530","3119","Region 06 - 112r RMP ESAs","2026"
"3604841770","06-2026-3530","3139","CARR - Other","2026"
"3604854944","06-2026-3531","3119","Region 06 - 112r RMP ESAs","2026"
"3604854944","06-2026-3531","3139","CARR - Other","2026"
"3604870087","06-2026-3532","3119","Region 06 - 112r RMP ESAs","2026"
"3604870087","06-2026-3532","3139","CARR - Other","2026"
"3604880003","06-2026-3533","3119","Region 06 - 112r RMP ESAs","2026"
"3604880003","06-2026-3533","3139","CARR - Other","2026"
"3604879840","06-2026-3534","3119","Region 06 - 112r RMP ESAs","2026"
"3604879840","06-2026-3534","3139","CARR - Other","2026"
"3605025317","06-2026-3536","3119","Region 06 - 112r RMP ESAs","2026"
"3605025317","06-2026-3536","3139","CARR - Other","2026"
"3604956669","06-2026-3539","3139","CARR - Other","2026"
"3604991734","06-2026-3541","3119","Region 06 - 112r RMP ESAs","2026"
"3604991734","06-2026-3541","3139","CARR - Other","2026"
"3604956593","06-2026-3542","3119","Region 06 - 112r RMP ESAs","2026"
"3604956593","06-2026-3542","3139","CARR - Other","2026"
"3604979573","06-2026-3543","3120","Region 06 - 112r Risk Management Plans","2026"
"3604979573","06-2026-3543","3148","CARR - High Risk","2026"
"3605013926","06-2026-3544","3119","Region 06 - 112r RMP ESAs","2026"
"3605013926","06-2026-3544","3139","CARR - Other","2026"
"3604961167","06-2026-3546","3120","Region 06 - 112r Risk Management Plans","2026"
"3604961167","06-2026-3546","3148","CARR - High Risk","2026"
"3604967497","06-2026-3547","3119","Region 06 - 112r RMP ESAs","2026"
"3604967497","06-2026-3547","3139","CARR - Other","2026"
"3605003559","06-2026-3548","3119","Region 06 - 112r RMP ESAs","2026"
"3605003559","06-2026-3548","3139","CARR - Other","2026"
"3605008948","06-2026-3554","3120","Region 06 - 112r Risk Management Plans","2026"
"3605008948","06-2026-3554","3148","CARR - High Risk","2026"
"3605012047","06-2026-3556","3120","Region 06 - 112r Risk Management Plans","2026"
"3605012047","06-2026-3556","3148","CARR - High Risk","2026"
"3605023922","06-2026-3557","3119","Region 06 - 112r RMP ESAs","2026"
"3605023922","06-2026-3557","3148","CARR - High Risk","2026"
"3605010186","06-2026-3558","3119","Region 06 - 112r RMP ESAs","2026"
"3605010186","06-2026-3558","3139","CARR - Other","2026"
"3605014961","06-2026-3559","3119","Region 06 - 112r RMP ESAs","2026"
"3605014961","06-2026-3559","3139","CARR - Other","2026"
"3605014925","06-2026-3562","3119","Region 06 - 112r RMP ESAs","2026"
"3605014925","06-2026-3562","3139","CARR - Other","2026"
"3605023650","06-2026-3564","3119","Region 06 - 112r RMP ESAs","2026"
"3605023650","06-2026-3564","3139","CARR - Other","2026"
"3605013175","06-2026-3565","3119","Region 06 - 112r RMP ESAs","2026"
"3605013175","06-2026-3565","3139","CARR - Other","2026"
"3605013171","06-2026-3566","3119","Region 06 - 112r RMP ESAs","2026"
"3605013171","06-2026-3566","3139","CARR - Other","2026"
"3605013171","06-2026-3566","3140","Coal Ash Contamination","2026"
"3605013171","06-2026-3566","3141","Drinking Water - Community Water Systems","2026"
"3605013171","06-2026-3566","3142","Mitigating Climate Change - HFC","2026"
"3605012048","06-2026-3567","3119","Region 06 - 112r RMP ESAs","2026"
"3605012048","06-2026-3567","3139","CARR - Other","2026"
"3605026397","06-2026-3568","3119","Region 06 - 112r RMP ESAs","2026"
"3605026397","06-2026-3568","3139","CARR - Other","2026"
"3605025321","06-2026-3569","3119","Region 06 - 112r RMP ESAs","2026"
"3605025321","06-2026-3569","3139","CARR - Other","2026"
"3604867114","06-2026-4303","3136","Region 06 - Oil and Gas/Energy","2026"
"46662","07-2000-0148","2","Wet Weather - CAFO (AFLOT)","2001"
"46662","07-2000-0148","16","CAA Air Toxics and NSR/PSD - PSD","2001"
"47529","07-2002-0066","153","Lead-Based Paint","2004"
"47560","07-2002-0099","176","RCRA - Permit Evaders (RCRPE)","2002"
"47603","07-2002-0147","6","Wet Weather - Sanitary Sewer Overflow (SSO)","2001"
"47621","07-2002-0166","15","CAA Air Toxics and NSR/PSD - NSR","2001"
"85435","07-2002-0232","2","Wet Weather - CAFO (AFLOT)","2001"
"88678","07-2003-0004","153","Lead-Based Paint","2004"
"88788","07-2003-0014","153","Lead-Based Paint","2004"
"88901","07-2003-0017","153","Lead-Based Paint","2004"
"88902","07-2003-0018","153","Lead-Based Paint","2004"
"88903","07-2003-0019","153","Lead-Based Paint","2004"
"88997","07-2003-0021","153","Lead-Based Paint","2004"
"89459","07-2003-0023","153","Lead-Based Paint","2004"
"89681","07-2003-0028","153","Lead-Based Paint","2004"
"89683","07-2003-0029","153","Lead-Based Paint","2004"
"89734","07-2003-0030","153","Lead-Based Paint","2004"
"90577","07-2003-0056","153","Lead-Based Paint","2004"
"90574","07-2003-0057","154","RCRA - Permit Evaders","2003"
"90762","07-2003-0059","153","Lead-Based Paint","2004"
"92777","07-2003-0063","2","Wet Weather - CAFO (AFLOT)","2001"
"92779","07-2003-0064","2","Wet Weather - CAFO (AFLOT)","2001"
"92780","07-2003-0065","2","Wet Weather - CAFO (AFLOT)","2001"
"92781","07-2003-0066","2","Wet Weather - CAFO (AFLOT)","2001"
"92786","07-2003-0067","153","Lead-Based Paint","2004"
"92787","07-2003-0068","153","Lead-Based Paint","2004"
"92788","07-2003-0079","153","Lead-Based Paint","2004"
"92789","07-2003-0080","153","Lead-Based Paint","2004"
"92790","07-2003-0081","153","Lead-Based Paint","2004"
"92791","07-2003-0082","153","Lead-Based Paint","2004"
"92792","07-2003-0083","153","Lead-Based Paint","2004"
"94201","07-2003-0084","2","Wet Weather - CAFO (AFLOT)","2001"
"94226","07-2003-0085","153","Lead-Based Paint","2004"
"94233","07-2003-0086","153","Lead-Based Paint","2004"
"94238","07-2003-0087","153","Lead-Based Paint","2004"
"94251","07-2003-0089","153","Lead-Based Paint","2004"
"94308","07-2003-0090","153","Lead-Based Paint","2004"
"94365","07-2003-0094","153","Lead-Based Paint","2004"
"95780","07-2003-0106","153","Lead-Based Paint","2004"
"95782","07-2003-0107","153","Lead-Based Paint","2004"
"95783","07-2003-0108","153","Lead-Based Paint","2004"
"95864","07-2003-0109","153","Lead-Based Paint","2004"
"95865","07-2003-0110","153","Lead-Based Paint","2004"
"95867","07-2003-0111","153","Lead-Based Paint","2004"
"95887","07-2003-0114","2","Wet Weather - CAFO (AFLOT)","2001"
"95886","07-2003-0115","2","Wet Weather - CAFO (AFLOT)","2001"
"95902","07-2003-0117","153","Lead-Based Paint","2004"
"95909","07-2003-0121","153","Lead-Based Paint","2004"
"96088","07-2003-0125","2","Wet Weather - CAFO (AFLOT)","2001"
"96227","07-2003-0130","153","Lead-Based Paint","2004"
"96701","07-2003-0137","153","Lead-Based Paint","2004"
"96715","07-2003-0139","159","Consumer Confidence Rule (CCR) under the Safe Drinking Water Act","2003"
"96800","07-2003-0140","159","Consumer Confidence Rule (CCR) under the Safe Drinking Water Act","2003"
"96721","07-2003-0141","159","Consumer Confidence Rule (CCR) under the Safe Drinking Water Act","2003"
"96804","07-2003-0143","153","Lead-Based Paint","2004"
"96814","07-2003-0145","176","RCRA - Permit Evaders (RCRPE)","2002"
"96931","07-2003-0146","153","Lead-Based Paint","2004"
"97506","07-2003-0160","153","Lead-Based Paint","2004"
"97673","07-2003-0164","153","Lead-Based Paint","2004"
"97687","07-2003-0165","153","Lead-Based Paint","2004"
"97698","07-2003-0166","153","Lead-Based Paint","2004"
"97701","07-2003-0167","153","Lead-Based Paint","2004"
"97713","07-2003-0168","153","Lead-Based Paint","2004"
"97856","07-2003-0172","2","Wet Weather - CAFO (AFLOT)","2001"
"98589","07-2003-0183","155","FIFRA distributor registrants - compliance with Section 3 of FIFRA","2003"
"99282","07-2003-0190","2","Wet Weather - CAFO (AFLOT)","2001"
"99225","07-2003-0191","2","Wet Weather - CAFO (AFLOT)","2001"
"99286","07-2003-0192","153","Lead-Based Paint","2004"
"99233","07-2003-0194","182","Wet Weather - CAFO (AFLOT)","2003"
"99727","07-2003-0198","153","Lead-Based Paint","2004"
"101581","07-2003-0243","153","Lead-Based Paint","2004"
"101857","07-2003-0244","153","Lead-Based Paint","2004"
"101859","07-2003-0249","159","Consumer Confidence Rule (CCR) under the Safe Drinking Water Act","2003"
"101889","07-2003-0250","153","Lead-Based Paint","2004"
"101890","07-2003-0251","153","Lead-Based Paint","2004"
"102044","07-2003-0254","153","Lead-Based Paint","2004"
"86788","07-2003-0261","182","Wet Weather - CAFO (AFLOT)","2003"
"86789","07-2003-0262","182","Wet Weather - CAFO (AFLOT)","2003"
"87020","07-2003-0267","182","Wet Weather - CAFO (AFLOT)","2003"
"102366","07-2003-0275","2","Wet Weather - CAFO (AFLOT)","2001"
"102373","07-2003-0276","2","Wet Weather - CAFO (AFLOT)","2001"
"103157","07-2003-0288","153","Lead-Based Paint","2004"
"103948","07-2003-0302","153","Lead-Based Paint","2004"
"103949","07-2003-0303","153","Lead-Based Paint","2004"
"103952","07-2003-0304","153","Lead-Based Paint","2004"
"103958","07-2003-0305","153","Lead-Based Paint","2004"
"103970","07-2003-0306","2","Wet Weather - CAFO (AFLOT)","2001"
"103973","07-2003-0307","169","Wet Weather - Stormwater (STORM)","2002"
"103975","07-2003-0308","169","Wet Weather - Stormwater (STORM)","2002"
"103980","07-2003-0309","169","Wet Weather - Stormwater (STORM)","2002"
"103984","07-2003-0310","169","Wet Weather - Stormwater (STORM)","2002"
"103990","07-2003-0311","169","Wet Weather - Stormwater (STORM)","2002"
"103991","07-2003-0312","169","Wet Weather - Stormwater (STORM)","2002"
"103995","07-2003-0313","169","Wet Weather - Stormwater (STORM)","2002"
"103997","07-2003-0314","169","Wet Weather - Stormwater (STORM)","2002"
"103999","07-2003-0315","169","Wet Weather - Stormwater (STORM)","2002"
