"ACTIVITY_ID","CASE_NUMBER","ACTIVITY_STATUS_DATE","ACTIVITY_TYPE_CODE","ACTIVITY_TYPE_DESC"
"3603721932","03-2023-0104","08/09/2023","INS","Inspection/Evaluation"
"3604051069","06-2024-4305","01/11/2024","INS","Inspection/Evaluation"
"3604055934","02-2024-3039","06/04/2024","INS","Inspection/Evaluation"
"3603586464","09-2023-4502","04/13/2023","OSR","Offsite Record Review"
"3603586465","09-2023-4503","04/13/2023","OSR","Offsite Record Review"
"3604090110","04-2024-0314","09/14/2023","INS","Inspection/Evaluation"
"3604229607","02-2025-3004","01/18/2024","INS","Inspection/Evaluation"
"3604175964","02-2025-7902","08/02/2024","INS","Inspection/Evaluation"
"3603936490","09-2024-1502","04/17/2019","INS","Inspection/Evaluation"
"3604406464","04-2025-6103","04/05/2023","INS","Inspection/Evaluation"
"3603978673","09-2024-4408","05/01/2024","OSR","Offsite Record Review"
"3603982889","09-2024-4412","05/02/2024","OSR","Offsite Record Review"
"3603977292","09-2024-4407","05/01/2024","OSR","Offsite Record Review"
"3603754500","09-2023-4598","09/12/2023","OSR","Offsite Record Review"
"3603754171","09-2023-4589","09/12/2023","OSR","Offsite Record Review"
"3603727928","02-2023-5218","03/09/2023","OSR","Offsite Record Review"
"3604088221","02-2024-3510","05/30/2024","INS","Inspection/Evaluation"
"3604527087","04-2025-6107","06/04/2024","INS","Inspection/Evaluation"
"3604118353","04-2024-4003","04/18/2023","INS","Inspection/Evaluation"
"3604106942","04-2024-6116","04/10/2023","INS","Inspection/Evaluation"
"3603660533","02-2023-5146","06/22/2023","OSR","Offsite Record Review"
"3603660527","02-2023-5144","06/22/2023","OSR","Offsite Record Review"
"3604088332","04-2024-2009","04/20/2023","INS","Inspection/Evaluation"
"3603882214","02-2024-3017","09/21/2023","INS","Inspection/Evaluation"
"3604543283","04-2025-6109","06/04/2024","INS","Inspection/Evaluation"
"3604543283","04-2025-6109",,"CMD","Case File"
"3604197481","04-2024-1221","04/23/2024","INS","Inspection/Evaluation"
"3604041773","02-2024-5150","06/12/2024","INS","Inspection/Evaluation"
"3603858746","09-2024-4376","02/06/2024","OSR","Offsite Record Review"
"3604109039","04-2024-1101","01/31/2023","INS","Inspection/Evaluation"
"3604047633","02-2024-5151","06/12/2024","INS","Inspection/Evaluation"
"3604041775","02-2024-5153","06/13/2024","INS","Inspection/Evaluation"
"3604315704","02-2025-3006","06/13/2024","INS","Inspection/Evaluation"
"3603858750","09-2024-4377","02/06/2024","OSR","Offsite Record Review"
"3603661331","02-2023-5141","07/24/2023","OSR","Offsite Record Review"
"3603661426","02-2023-5127","07/24/2023","OSR","Offsite Record Review"
"3603661311","02-2023-5139","07/24/2023","OSR","Offsite Record Review"
"3603661310","02-2023-5125","07/24/2023","OSR","Offsite Record Review"
"3603661419","02-2023-5133","07/24/2023","OSR","Offsite Record Review"
"3603661418","02-2023-5132","07/24/2023","OSR","Offsite Record Review"
"3603668529","09-2023-4568","07/25/2023","OSR","Offsite Record Review"
"3605037371","04-2025-6005","10/03/2023","INF","Information Request"
"3604017016","09-2024-4431","06/18/2024","OSR","Offsite Record Review"
"3603935894","06-2024-3320",,"CMD","Case File"
"3603935894","06-2024-3320",,"CMD","Case File"
"3603658879","04-2023-0715",,"CMD","Case File"
"3603938707","04-2024-3006",,"CMD","Case File"
"3604185908","04-2025-3005","05/03/2023","INS","Inspection/Evaluation"
"3603658830","04-2023-0717",,"CMD","Case File"
"3603808254","04-2023-0729",,"CMD","Case File"
"3604185908","04-2025-3005",,"CMD","Case File"
"3604082985","04-2024-2007","09/14/2023","INF","Information Request"
"3604029122","04-2024-0002","11/08/2023","INF","Information Request"
"3604110518","09-2024-5099","09/07/2021","INS","Inspection/Evaluation"
"3602821735","04-2021-0210",,"CMD","Case File"
"3603094351","04-2022-3200",,"CMD","Case File"
"3604056958","04-2024-1104","11/02/2022","INS","Inspection/Evaluation"
"3604559915","02-2025-9170","03/31/2022","INS","Inspection/Evaluation"
"3604559915","02-2025-9170","03/31/2022","INS","Inspection/Evaluation"
"3604032375","09-2024-7545","09/19/2022","OSR","Offsite Record Review"
"3603722684","03-2023-0111","05/18/2021","INS","Inspection/Evaluation"
"3603725901","06-2023-3349",,"CMD","Case File"
"3603725901","06-2023-3349",,"CMD","Case File"
"3603725901","06-2023-3349",,"CMD","Case File"
"3602975658","01-2022-1006","07/20/2021","OSR","Offsite Record Review"
"3602900696","02-2022-3010","08/11/2021","INF","Information Request"
"3604458577","03-2025-0103","09/29/2021","INS","Inspection/Evaluation"
"3603835921","04-2023-2300",,"CMD","Case File"
"3603549951","02-2023-3010","09/28/2022","INS","Inspection/Evaluation"
"3603907916","02-2024-3020","09/28/2022","INS","Inspection/Evaluation"
"3603908137","02-2024-3307","09/26/2022","INS","Inspection/Evaluation"
"3602935040","06-2022-1730","07/15/2021","INS","Inspection/Evaluation"
"3603304068","01-2022-2022","03/02/2022","INS","Inspection/Evaluation"
"3604884052","06-2025-3426","04/08/2022","INS","Inspection/Evaluation"
"3603281001","02-2022-5096","05/05/2022","OSR","Offsite Record Review"
"3601467147","04-2018-5752",,"CMD","Case File"
"3603978725","04-2023-0209","10/25/2022","INS","Inspection/Evaluation"
"3603796621","04-2023-2112",,"CMD","Case File"
"3604095644","04-2023-0309","11/17/2022","INS","Inspection/Evaluation"
"3603736484","02-2023-7917","11/14/2022","INS","Inspection/Evaluation"
"3603527697","02-2023-7909","11/15/2022","INS","Inspection/Evaluation"
"3602794630","06-2021-3353",,"CMD","Case File"
"3602794726","06-2021-3352",,"CMD","Case File"
"3602794726","06-2021-3352",,"CMD","Case File"
"3602876240","04-2021-0505",,"CMD","Case File"
"3602876240","04-2021-0505",,"CMD","Case File"
"3603256385","09-2022-4381","06/15/2022","OSR","Offsite Record Review"
"3603256388","09-2022-4382","06/15/2022","OSR","Offsite Record Review"
"3603602241","02-2023-3304","08/30/2022","INS","Inspection/Evaluation"
"3603369981","09-2022-4428","09/30/2022","OSR","Offsite Record Review"
"3603369909","02-2022-9171","08/20/2019","INS","Inspection/Evaluation"
"3603448009","02-2023-1003","09/26/2022","INS","Inspection/Evaluation"
"3603744540","03-2023-0115","05/27/2021","INS","Inspection/Evaluation"
"3603640357","09-2023-4548","06/29/2023","OSR","Offsite Record Review"
"3601502686","06-2018-3400",,"CMD","Case File"
"3603791664","02-2024-3008","06/27/2023","INS","Inspection/Evaluation"
"3604103810","09-2024-6562","04/03/2023","INS","Inspection/Evaluation"
"3603760408","02-2024-3007","07/14/2023","INS","Inspection/Evaluation"
"3603718627","02-2023-5214","08/29/2023","OSR","Offsite Record Review"
"3603625480","06-2023-3341","03/02/2023","INS","Inspection/Evaluation"
"3603469631","06-2023-3311",,"AFR","Administrative - Formal"
"3603469631","06-2023-3311",,"AFR","Administrative - Formal"
"3603567166","04-2022-0503",,"CMD","Case File"
"3603567166","04-2022-0503",,"CMD","Case File"
"3603643974","04-2022-0504",,"CMD","Case File"
"3603693898","02-2023-5160","08/09/2023","OSR","Offsite Record Review"
"3603559174","02-2023-5047","03/01/2023","OSR","Offsite Record Review"
"3603620015","09-2023-4541","06/08/2023","OSR","Offsite Record Review"
"3604376433","09-2025-6573","04/05/2023","INS","Inspection/Evaluation"
"3603771540","02-2024-3010","04/13/2023","INS","Inspection/Evaluation"
"3603722653","09-2023-0621","06/27/2023","OSR","Offsite Record Review"
"3604021408","04-2023-0734","08/07/2023","INS","Inspection/Evaluation"
"3604021408","04-2023-0734",,"CMD","Case File"
"3602265649","06-2020-3423",,"CMD","Case File"
"3602265649","06-2020-3423",,"CMD","Case File"
"3603378596","06-2022-3377",,"CMD","Case File"
"3603378596","06-2022-3377",,"CMD","Case File"
"3603378596","06-2022-3377",,"CMD","Case File"
"3603647304","06-2023-3339",,"CMD","Case File"
"3603647304","06-2023-3339",,"CMD","Case File"
"3603647304","06-2023-3339",,"CMD","Case File"
"3603647304","06-2023-3339",,"CMD","Case File"
"3603647304","06-2023-3339",,"CMD","Case File"
"3603647304","06-2023-3339",,"CMD","Case File"
"3603647304","06-2023-3339",,"CMD","Case File"
"3603647304","06-2023-3339",,"CMD","Case File"
"3603647304","06-2023-3339",,"CMD","Case File"
"3603647304","06-2023-3339",,"CMD","Case File"
"3603647304","06-2023-3339",,"CMD","Case File"
"3603516090","04-2022-0306",,"CMD","Case File"
"3603718714","04-2023-0200",,"CMD","Case File"
"3604206435","06-2025-3401","01/23/2023","INF","Information Request"
"3603585080","06-2023-3330","01/03/2023","AIF","Administrative - Informal"
"3603585080","06-2023-3330","01/03/2023","AIF","Administrative - Informal"
"3603585080","06-2023-3330","01/03/2023","AIF","Administrative - Informal"
"3603585080","06-2023-3330","01/03/2023","AIF","Administrative - Informal"
"3603585080","06-2023-3330","01/03/2023","AIF","Administrative - Informal"
"3603661428","02-2023-5123","07/24/2023","OSR","Offsite Record Review"
"3603661304","02-2023-5117","07/24/2023","OSR","Offsite Record Review"
"3604487094","03-2025-0130","06/28/2023","INS","Inspection/Evaluation"
"3604943893","05-2026-0319","09/08/2023","INS","Inspection/Evaluation"
"3603640373","09-2023-4549","06/29/2023","OSR","Offsite Record Review"
"3604121620","03-2024-0142","03/01/2023","INS","Inspection/Evaluation"
"3603973870","02-2024-8044","09/12/2023","INS","Inspection/Evaluation"
"3603720623","02-2023-5217","09/20/2023","OSR","Offsite Record Review"
"3603974853","02-2024-3029","03/13/2024","INS","Inspection/Evaluation"
"3603600255","09-2023-4516","04/25/2023","OSR","Offsite Record Review"
"3603611794","06-2023-4809","02/22/2023","INS","Inspection/Evaluation"
"3604055339","03-2024-0096","05/16/2023","INS","Inspection/Evaluation"
"3603501100","09-2023-6021","04/07/2023","INS","Inspection/Evaluation"
"3603639421","02-2023-5091","05/22/2023","OSR","Offsite Record Review"
"3603639422","02-2023-5089","05/22/2023","OSR","Offsite Record Review"
"3603649317","09-2023-4559","07/07/2023","OSR","Offsite Record Review"
"3603797286","02-2024-3014","08/16/2023","INS","Inspection/Evaluation"
"3603721016","09-2023-4577","08/24/2023","OSR","Offsite Record Review"
"3604001941","09-2024-6007","03/20/2024","INS","Inspection/Evaluation"
"3604312520","09-2025-5002","12/12/2023","INS","Inspection/Evaluation"
"3603987401","03-2024-4005","10/27/2023","OSR","Offsite Record Review"
"3604371693","05-2025-0312","05/01/2023","INS","Inspection/Evaluation"
"3603640386","02-2023-3036","04/26/2023","INS","Inspection/Evaluation"
"3603655518","09-2023-4566","06/27/2023","OSR","Offsite Record Review"
"3603927767","06-2024-3315",,"CMD","Case File"
"3603927767","06-2024-3315",,"CMD","Case File"
"3603927767","06-2024-3315",,"CMD","Case File"
"3604098637","02-2024-3040","05/15/2024","INS","Inspection/Evaluation"
"3604010861","06-2024-3335","07/14/2023","INS","Inspection/Evaluation"
"3604010861","06-2024-3335","07/14/2023","INS","Inspection/Evaluation"
"3603921470","06-2024-3322","01/24/2024","INS","Inspection/Evaluation"
"3603923602","06-2024-3323","01/24/2024","INS","Inspection/Evaluation"
"3603852389","09-2024-4350","11/14/2023","OSR","Offsite Record Review"
"3603852740","09-2024-4362","01/08/2024","OSR","Offsite Record Review"
"3603853673","09-2024-4368","01/25/2024","OSR","Offsite Record Review"
"3603853702","09-2024-4372","02/02/2024","OSR","Offsite Record Review"
"3603939936","02-2024-5082","03/22/2024","OSR","Offsite Record Review"
"3603939939","02-2024-5084","03/22/2024","OSR","Offsite Record Review"
"3603939944","02-2024-5085","03/22/2024","OSR","Offsite Record Review"
"3604047625","09-2024-0622","03/21/2024","INS","Inspection/Evaluation"
"3604047583","09-2024-0619","05/07/2024","INS","Inspection/Evaluation"
"3604831068","09-2026-0609","05/07/2024","INS","Inspection/Evaluation"
"3603691444","06-2023-0397","05/31/2023","INS","Inspection/Evaluation"
"3603814045","06-2024-0307","08/18/2023","OSR","Offsite Record Review"
"3603978693","09-2024-4411","05/02/2024","OSR","Offsite Record Review"
"3603983275","09-2024-4415","05/02/2024","OSR","Offsite Record Review"
"3603983278","09-2024-4416","05/02/2024","OSR","Offsite Record Review"
"3603602704","09-2023-4520","05/10/2023","OSR","Offsite Record Review"
"3603932545","02-2024-5059","02/08/2024","OSR","Offsite Record Review"
"3603941950","02-2024-5065","02/14/2024","OSR","Offsite Record Review"
"3603866996","02-2024-5067","02/14/2024","OSR","Offsite Record Review"
"3604038463","04-2024-5008","03/21/2024","INS","Inspection/Evaluation"
"3604038463","04-2024-5008",,"CMD","Case File"
"3603601329","09-2023-4518","04/25/2023","OSR","Offsite Record Review"
"3603604016","09-2023-4522","05/17/2023","OSR","Offsite Record Review"
"3603798950","04-2023-2306","06/13/2023","INS","Inspection/Evaluation"
"3603798950","04-2023-2306",,"CMD","Case File"
"3604106070","04-2024-1012","05/10/2023","INS","Inspection/Evaluation"
"3604106173","04-2024-1018",,"CMD","Case File"
"3604107367","04-2024-1017",,"CMD","Case File"
"3603843334","06-2024-4801","12/13/2023","INS","Inspection/Evaluation"
"3603632221","06-2023-0920","03/10/2023","OSR","Offsite Record Review"
"3603852424","09-2024-4352","11/21/2023","OSR","Offsite Record Review"
"3603852573","09-2024-4356","12/01/2023","OSR","Offsite Record Review"
"3603853388","09-2024-4366","01/18/2024","OSR","Offsite Record Review"
"3603643964","04-2023-2301",,"CMD","Case File"
"3604425703","04-2025-0300","07/18/2023","INS","Inspection/Evaluation"
"3603672767","04-2023-0303",,"CMD","Case File"
"3604478111","02-2025-5047","04/27/2023","INS","Inspection/Evaluation"
"3604478111","02-2025-5047","04/27/2023","INS","Inspection/Evaluation"
"3604003518","02-2024-5134","04/29/2024","OSR","Offsite Record Review"
"3604003526","02-2024-5135","04/29/2024","OSR","Offsite Record Review"
"3604003489","02-2024-5136","04/29/2024","OSR","Offsite Record Review"
"3603559293","09-2023-4490","03/27/2023","OSR","Offsite Record Review"
"3604440249","09-2025-6512","01/30/2023","INS","Inspection/Evaluation"
"3603613060","06-2023-3319",,"CMD","Case File"
"3603613060","06-2023-3319",,"CMD","Case File"
"3603613060","06-2023-3319",,"CMD","Case File"
"3603866483","04-2024-6000",,"CMD","Case File"
"3604364831","03-2025-0070","01/24/2024","OSR","Offsite Record Review"
"3604021865","09-2024-4442","06/28/2024","OSR","Offsite Record Review"
"3604021683","09-2024-4435","06/21/2024","OSR","Offsite Record Review"
"3603586458","09-2023-4500","04/11/2023","OSR","Offsite Record Review"
"3604064210","04-2024-2003",,"CMD","Case File"
"3604957777","04-2026-5108",,"CMD","Case File"
"3603821419","02-2024-4105","04/19/2023","OSR","Offsite Record Review"
"3603821419","02-2024-4105","04/19/2023","OSR","Offsite Record Review"
"3603699538","02-2023-5156","08/01/2023","INS","Inspection/Evaluation"
"3603699540","02-2023-5158","08/02/2023","INS","Inspection/Evaluation"
"3603708190","02-2023-5162","08/02/2023","INS","Inspection/Evaluation"
"3604834691","03-2026-0011","05/10/2023","INS","Inspection/Evaluation"
"3604197359","10-2025-0029","05/22/2024","INS","Inspection/Evaluation"
"3604053665","06-2024-4317","06/21/2024","INS","Inspection/Evaluation"
"3602489769","06-2021-3305","05/21/2024","OSR","Offsite Record Review"
"3602489769","06-2021-3305","05/21/2024","OSR","Offsite Record Review"
"3602489769","06-2021-3305","05/21/2024","OSR","Offsite Record Review"
"3602819516","06-2021-3361","05/21/2024","OSR","Offsite Record Review"
"3604123733","06-2024-3359",,"CMD","Case File"
"3604123733","06-2024-3359",,"CMD","Case File"
"3604529314","04-2025-6113","08/23/2024","INS","Inspection/Evaluation"
"3603445745","09-2023-4320","12/02/2022","OSR","Offsite Record Review"
"3602875137","09-2022-6000","09/20/2021","INS","Inspection/Evaluation"
"3602875137","09-2022-6000","09/20/2021","INS","Inspection/Evaluation"
"3602875137","09-2022-6000","09/20/2021","INS","Inspection/Evaluation"
"3603070992","02-2022-7208","08/13/2021","OSR","Offsite Record Review"
"3602828991","04-2021-3004",,"CMD","Case File"
"3602854491","06-2021-3373","12/14/2020","INS","Inspection/Evaluation"
"3602854491","06-2021-3373","12/14/2020","INS","Inspection/Evaluation"
"3603003823","02-2022-9166","11/03/2021","OSR","Offsite Record Review"
"3604109111","09-2024-6541","06/28/2022","INS","Inspection/Evaluation"
"3603018556","10-2022-0125",,"CMD","Case File"
"3603379521","09-2022-4479","03/23/2022","OSR","Offsite Record Review"
"3603063341","09-2022-4342","03/29/2022","OSR","Offsite Record Review"
"3603414726","09-2023-0600","03/03/2022","INS","Inspection/Evaluation"
"3603414726","09-2023-0600","03/24/2022","INS","Inspection/Evaluation"
"3603700703","03-2023-0132","05/12/2022","INS","Inspection/Evaluation"
"3603351543","04-2022-0008",,"CMD","Case File"
"3603351529","04-2022-0054",,"CMD","Case File"
"3603351508","04-2022-0213",,"CMD","Case File"
"3603357824","04-2022-0603",,"CMD","Case File"
"3603352229","04-2022-0604",,"CMD","Case File"
"3603352009","04-2022-0605",,"CMD","Case File"
"3603357829","04-2022-0608",,"CMD","Case File"
"3603357940","04-2022-0609",,"CMD","Case File"
"3603351870","04-2022-0610",,"CMD","Case File"
"3603351876","04-2022-0611",,"CMD","Case File"
"3603353461","04-2022-0730",,"CMD","Case File"
"3603362984","09-2022-1009","10/26/2021","INS","Inspection/Evaluation"
"3603528769","02-2023-5010","11/16/2022","OSR","Offsite Record Review"
"3603286354","06-2022-3353",,"CMD","Case File"
"3603286354","06-2022-3353",,"CMD","Case File"
"3603235180","04-2022-3108",,"CMD","Case File"
"3602169885","04-2020-0303",,"AFR","Administrative - Formal"
"3602169885","04-2020-0303",,"AFR","Administrative - Formal"
"3602169885","04-2020-0303",,"AFR","Administrative - Formal"
