"ACTIVITY_ID","CASE_NUMBER","FED_PENALTY","ST_LCL_PENALTY","TOTAL_SEP","COMPLIANCE_ACTION_COST","FEDERAL_COST_RECOVERY_AMT","STATE_LOCAL_COST_RECOVERY_AMT","PENALTY_COLLECTED_AMT"
"3600765640","07-2016-0235","2375","0","0","2375",,,"2375"
"3600871273","07-2017-0039","18578","0","0","0",,,"18578"
"3600659673","04-2016-1650","0","0","0","100",,,"0"
"3600673895","05-2016-7364","82898.75","0","121045","0",,,"82898.75"
"3600811180","07-2016-0317","0","0","0","8500000",,,"0"
"3600805265","03-2016-0477","0","0","0","0",,,"0"
"3600807340","03-2016-0519","0","0","0","0",,,"0"
"3600870438","10-2017-0037","0","0","0","1900000",,,"0"
"3600396768","04-2015-4250","0","0","0","250000",,,"0"
"3600757616","01-2016-0008","0","0","0","5700000",,,"0"
"3600820531","07-2016-0355","10000","0","0","0",,,"10000"
"3600825143","02-2016-1208","45000","0","0","5000",,,"0"
"3600248262","05-2015-5065","100000","0","0","884659",,,"0"
"3600871341","07-2017-0031","4400","0","0","42059",,,"4400"
"3600731817","05-2016-0047","7500","0","0","0",,,"0"
"3600766561","09-2016-7015","5000","0","0","300",,,"5000"
"3600788943","04-2016-9052","0","0","0","0",,,"0"
"3600027723","04-2015-1007","31000","0","0","500",,,"0"
"3600388444","03-2015-0268","0","0","0","1500",,,"0"
"3600693841","06-2016-3513","1800","0","0","0",,,"1800"
"3600828372","07-2017-0002","2275","0","0","2500",,,"2275"
"3600806514","10-2016-0166","80","0","0","50",,,"80"
"3600732145","05-2016-7374","9000","0","0","0",,,"9000"
"3600762421","10-2016-0133","70","0","0","50",,,"70"
"3600789145","06-2016-3389","0","0","0","20000",,,"0"
"3600824041","06-2016-3399","31875","0","0","0",,,"31875"
"3600515864","04-2016-9720","0","0","0","0",,,"0"
"3600728769","02-2016-7956","630","0","0","1600",,,"0"
"3600728956","02-2016-7959","700","0","0","8500",,,"0"
"3600406909","06-2015-4881","615000","100000","0","0",,,"615000"
"3600493981","07-2016-0070","8100","0","0","50000",,,"8100"
"3602123253","02-2020-3502","0","0","0","466000",,,"0"
"3600806019","03-2016-0049","0","0","0","860000",,,"0"
"3600799538","05-2016-2005","840","0","0","12000",,,"840"
"3600363913","01-2015-3004","42569","0","0","5525.01",,,"0"
"3600363952","06-2015-4324","1350","0","0","1350",,,"1350"
"3600483976","02-2016-7931","630","0","0","420",,,"0"
"3600693138","06-2016-1735","10000","0","0","0",,,"0"
"3600720797","04-2016-2019","13455","0","0","100",,,"13455"
"3600808592","04-2016-1017","1127","0","0","200",,,"1127"
"3600839290","05-2017-0003","8251","0","0","0",,,"8251"
"3600735823","10-2016-0116","43000","0","0","30100",,,"43000"
"3600871217","04-2016-8011","88900","0","0","30000",,,"88900"
"3601535260","08-2018-0066","0","0","0","900",,,"0"
"3600741236","07-2016-0205","0","0","0","34000",,,"0"
"3601152544","HQ-2017-5002","10000","0","0","0",,,"10000"
"3601161543","06-2017-3328","0","0","0","68500",,,"0"
"3600143224","06-2015-1776","0","0","0","200",,,"0"
"3600831220","06-2016-2723","0","0","0","2500",,,"0"
"3600830141","03-2016-0232","0","0","0","0",,,"0"
"3600789296","06-2016-4802","30245","0","0","98296",,,"30245"
"3600400203","09-2015-7502","81855","0","0","0",,,"81855"
"3600513571","07-2016-0081","15526","0","0","0",,,"15526"
"3600661340","04-2016-9812","210","0","0","1514",,,"0"
"3600662334","09-2016-0607","10100","0","0","0",,,"10100"
"3600728208","03-2016-0093","1500","0","0","9500",,,"0"
"3600732375","04-2016-3457","0","0","0","0",,,"0"
"3600809092","03-2016-0163","2400","0","0","4049.5",,,"0"
"3600443851","05-2016-0007","0","0","0","0",,,"0"
"3600785112","04-2016-4503","41250","0","0","0",,,"41250"
"3600792180","05-2016-0067","0","0","0","0",,,"0"
"3600493318","01-2016-1002","255000","0","316000","4500",,,"0"
"3600793044","03-2016-0198","8910","0","20780","37355",,,"0"
"3600397315","03-2015-6000","0","0","0","0",,,"0"
"3600397080","06-2015-3509","2040","0","0","0",,,"2040"
"3600732291","03-2016-0133","550000","0","0","0",,,"0"
"3600493980","04-2016-9750","0","0","0","0",,,"0"
"3600819256","09-2016-7019","9000","0","0","300",,,"90000"
"3600819280","05-2016-7386","37212","0","0","0",,,"37212"
"3600400115","03-2015-0119","73113.75","0","0","1500",,,"0"
"3600401570","08-2015-0109","0","0","0","0",,,"0"
"3600478021","06-2016-0604","0","0","0","1500",,,"0"
"3600674422","04-2016-3334","0","0","0","0",,,"0"
"3600676312","03-2016-0045","14440","0","0","206000",,,"0"
"3600676361","EF-2016-8226","5206","0","0","29152",,,"5206"
"3600395978","10-2016-0024","6390","0","0","500",,,"6390"
"3600497691","05-2016-0024","20468","0","0","0",,,"20468"
"3600773841","04-2011-9103","0","0","0","0",,,"0"
"3600765660","HQ-2016-5009","193815","0","0","0",,,"193815"
"3600400162","09-2015-3509","5300","0","0","7000",,,"5300"
"3600427672","06-2015-3324","37500","0","0","0",,,"37500"
"3600496233","10-2016-0054","7440","0","0","2500",,,"7440"
"3600083427","04-2015-9000","0","0","0","2820132",,,"0"
"3600427089","01-2016-8001","420","0","0","1010",,,"420"
"3600808953","03-2016-0448","0","0","0","0",,,"0"
"3600831883","HQ-2016-5012","0","0","0","0",,,"0"
"3600675025","04-2016-3342","0","0","0","0",,,"0"
"3600745839","06-2016-1800","0","0","0","20000",,,"0"
"3600391593","02-2015-0813","0","0","0","3542",,,"0"
"3600745780","04-2016-7000","1450","0","0","550",,,"1450"
"3600792530","03-2016-0183","400","0","0","0",,,"0"
"3600805911","03-2016-0184","300","0","0","0",,,"0"
"3600748281","09-2016-5003","80680","0","0","0",,,"80680"
"3600856216","05-2017-0008","0","0","0","0",,,"0"
"3600732752","05-2016-0049","4920","0","0","0",,,"4920"
"3600763839","06-2016-3350","30000","0","0","0",,,"30000"
"3600108558","02-2015-7501","3660","0","276000","45000",,,"0"
"3600452637","02-2016-3301","5000","0","0","10000",,,"0"
"3600807477","03-2016-0593","0","0","0","0",,,"0"
"3600808104","03-2016-0525","0","0","0","0",,,"0"
"3600808968","03-2016-0559","0","0","0","0",,,"0"
"3600809406","03-2016-0457","0","0","0","0",,,"0"
"3600809419","04-2016-1016","4600","0","0","800",,,"4625.28"
"3600809645","01-2016-8005","980","0","0","100",,,"980"
"3600813669","02-2016-1207","14871","0","0","1500",,,"0"
"3600813738","05-2016-1212","0","0","0","0",,,"0"
"3600814781","07-2016-0329","54396","0","475000","0",,,"54396"
"3600427604","06-2015-3337","877992","0","119000","20000",,,"877992"
"3600831878","HQ-2016-5011","0","0","0","0",,,"0"
"3600480405","04-2015-1593","13707","0","0","0",,,"13707"
"3600482987","03-2016-0052","6640","0","0","0",,,"0"
"3600498523","09-2016-0605","2100","0","0","0",,,"2100"
"3600498524","09-2016-0606","1600","0","0","0",,,"1600"
"3600762423","10-2016-0135","420","0","0","500",,,"420"
"3600771466","04-2016-1640","0","0","0","100",,,"0"
"3400160832","02-2013-0015","345000","0","40000","474000",,,"0"
"3600472793","07-2016-0045","0","0","0","2518000",,,"0"
"3600456718","10-2015-0134","0","0","0","0",,,"0"
"3600770224","06-2016-1787","0","0","0","3000",,,"0"
"3600401739","08-2015-0119","0","0","0","0",,,"0"
"3600818205","02-2016-7969","420","0","0","1000",,,"0"
"3600820458","05-2016-5069","93707","0","18000","0",,,"93707"
"3600821075","09-2016-6504","33000","0","0","5000",,,"33000"
"3600823833","06-2016-0933","67990","0","0","10000",,,"67990"
"3600855625","02-2017-8001","0","0","0","900000",,,"0"
"3600865618","04-2016-2027","40300","0","0","100",,,"40300"
"3600410880","04-2016-1628","0","0","0","100",,,"0"
"3600748098","01-2016-2023","0","0","0","100000",,,"0"
"3600787954","07-2016-0274","0","0","0","0",,,"0"
"3601261487","05-2018-0038","0","0","0","0",,,"0"
"3601266028","04-2017-7005","2375","0","0","5000",,,"2375"
"3601162278","04-2017-2537","3424","0","0","0",,,"3424"
"3601162298","04-2017-2527","2102","0","0","50",,,"2102"
"3600390719","07-2015-0382","40000","0","0","0",,,"40000"
"3600453072","07-2016-0023","55000","0","0","1000",,,"55000"
"3600721952","07-2016-0153","3000","0","0","3000",,,"3000"
"3600773532","04-2016-2518","2219","0","0","100",,,"0"
"3600789017","04-2016-9058","0","0","0","0",,,"0"
"3600811053","02-2016-8403","500","0","0","0",,,"0"
"3600811715","02-2016-9241","20485","0","0","1000",,,"0"
"3600820188","06-2016-0907","305910","0","0","10000",,,"305910"
"3600400664","03-2015-0245","0","0","0","10000",,,"0"
"3600821127","09-2016-3506","5000","0","0","0",,,"5000"
"3600821550","02-2016-7304","0","0","0","38219682",,,"0"
"3600855086","02-2017-7902","70","0","0","1100",,,"0"
"3600866476","03-2017-0007","1800","0","0","11200",,,"0"
"3600388763","01-2015-1012","0","0","0","130000",,,"0"
"3600388875","05-2015-5072","0","0","0","10000",,,"0"
"3600747815","03-2016-0115","9000","0","0","500",,,"0"
"3600769001","04-2009-9209","0","0","0","0",,,"0"
"3600805646","02-2016-3033","0","0","0","22800",,,"0"
"3601174348","05-2017-0094","0","0","0","0",,,"0"
"3601174358","05-2017-0099","0","0","0","0",,,"0"
"3601174465","05-2017-0111","0","0","0","0",,,"0"
"3600151644","08-2015-0050","0","0","0","40",,,"0"
"3600401473","02-2015-3056","0","0","0","0",,,"0"
"3600404823","06-2015-2701","106153","0","0","0",,,"106153"
"3600733521","10-2016-0107","68200","0","0","0",,,"68200"
"3600778166","03-2016-0168","8356","0","0","100",,,"0"
"3600792452","06-2016-0939","55000","0","0","9000",,,"55000"
"3600425144","06-2015-3354","0","0","0","0",,,"0"
"3600447825","09-2016-2500","0","0","0","200000",,,"0"
"3600826660","06-2016-1828","0","0","0","5000",,,"0"
"3600831451","06-2013-2750","75250","0","0","174750",,,"75250"
"3600756693","03-2016-0113","60000","0","0","40000",,,"0"
"3600783029","06-2016-2949","0","0","0","0",,,"0"
"3601175474","05-2017-0136","0","0","0","0",,,"0"
"3601175700","05-2017-0146","0","0","0","0",,,"0"
"3601175708","05-2017-0150","0","0","0","0",,,"0"
"3600438675","04-2016-9804","1470","0","0","2075",,,"1470"
"3600482135","02-2016-7928","420","0","0","420",,,"0"
"3600481585","05-2016-5009","29743","0","0","0",,,"29743"
"3600658226","07-2016-0097","0","0","0","60700",,,"0"
"3400279316","02-2014-1221","7000","0","0","500",,,"0"
"3400290391","09-2014-5008","0","0","0","575560",,,"0"
"3600805309","04-2016-4520","31035","0","0","15000",,,"31035"
"3600819238","04-2016-9160","0","0","0","0",,,"0"
"3600819317","08-2016-0057","0","0","0","550",,,"0"
"3600819363","04-2016-1003","3500","0","0","200",,,"3500"
"3600819367","04-2016-4008","1000","0","0","5000",,,"1000"
"3600655662","07-2016-0093","210","0","0","704",,,"210"
"3600668984","04-2016-3285","0","0","0","0",,,"0"
"3600364443","06-2014-1326","0","0","0","30000",,,"0"
"3600395275","06-2015-4317","2025","0","0","65813",,,"2025"
"3602489840","03-2021-0002","26000","0","0","0",,,"26000"
"3600806933","02-2016-7967","210","0","0","1507",,,"0"
"3000053461","05-2012-5044","172500","172500","0","415623",,,"345000"
"3600792303","05-2016-5045","0","0","0","130000",,,"0"
"3601266546","04-2018-2003","1400","0","0","100",,,"1400"
"3600398633","03-2015-0259","4536","0","0","0",,,"0"
"3600471161","06-2015-4818","9697","0","0","37365",,,"9697"
"3600651555","04-2016-9731","0","0","0","0",,,"0"
"3600843433","02-2017-3011","0","0","0","4720.84",,,"0"
"3600850182","04-2016-2533","314900","0","0","22000",,,"314900"
"3600846455","06-2016-0954","39000","0","0","10000",,,"39000"
"3600023030","08-2015-0008","3900","0","0","15000",,,"3900"
"3600728774","02-2016-7957","70","0","0","100",,,"0"
"3600185813","10-2015-0142","4200","0","0","4500",,,"4200"
"3600666878","04-2016-9799","0","0","0","0",,,"0"
"3600726293","04-2016-5503","8500","0","0","0",,,"8500"
"3600752343","06-2016-2011","0","0","0","25000",,,"0"
"3600771250","02-2016-2014","0","0","0","1300000",,,"0"
"3600787968","07-2016-0273","0","0","0","0",,,"0"
"3600401548","08-2015-0130","0","0","0","156000",,,"0"
"3600404976","04-2009-9180","0","0","0","38322.44",,,"0"
"3600701061","07-2016-0125","1200","0","0","8000",,,"120"
"3600701072","07-2016-0124","1200","0","0","4500",,,"1200"
"1800013412","EF-2009-0009","2900000","0","0","3000000",,,"2900000"
"3600804671","04-2016-2534","3960","0","0","0",,,"3960"
"3600818964","04-2016-1752","4200","0","0","100",,,"4226.68"
"3600818971","04-2016-4020","10100","0","0","60000",,,"10100"
"3400297754","02-2014-7103","23373","0","196185","0",,,"0"
"3600388757","01-2015-4006","151040","0","0","0",,,"0"
"3601004310","04-2017-3005","70600","0","0","0",,,"0"
"3600898684","04-2016-8001","1800","0","0","100",,,"0"
"3600838466","10-2017-0026","29000","0","0","3000",,,"29000"
"3400166028","03-2013-7022","5000","0","0","0",,,"10000"
"3600675277","06-2016-1764","1000","0","0","1000",,,"1000"
"3600885430","06-2017-0306","0","0","0","1500",,,"0"
"3600885444","06-2017-0307","0","0","0","1500",,,"0"
"3600885442","06-2017-1705","0","0","0","4000",,,"0"
"3600898671","04-2017-3287","0","0","0","0",,,"0"
"3600905728","06-2017-0906","105000","0","0","5000",,,"105000"
"3600934826","02-2016-2018","0","0","0","0",,,"0"
"3600964207","06-2017-1706","0","0","0","4000",,,"0"
"3600952378","07-2017-0072","1245","0","0","0",,,"1245"
"3600831967","10-2017-0005","0","0","0","9750000",,,"0"
"3600980169","07-2017-0092","35000","0","0","0",,,"35000"
"3601042103","05-2017-0042","13243","0","0","0",,,"13243"
"3601042521","02-2017-3049","0","0","0","7704.17",,,"0"
"3600962144","02-2017-9276","14280","0","0","600",,,"0"
"3600913394","07-2017-0061","13577.52","0","0","0",,,"13577.52"
"3600397530","01-2015-2035","385000","0","0","3500000",,,"385000"
"3600898332","04-2017-3281","0","0","0","0",,,"0"
"3600966509","10-2017-0018","0","0","0","0",,,"0"
"3600982958","05-2017-7405","16588","0","62289.65","0",,,"16588"
"3601045549","06-2016-4810","7901","0","0","7901",,,"7901"
"3601048019","03-2017-0087","16000","0","0","5000",,,"16000"
"3601009735","08-2017-0024","0","0","0","1000",,,"0"
"600090627","05-2008-9905","0","0","0","0",,,"0"
"3600987017","05-2017-7407","1800","0","0","0",,,"1800"
"3600801708","06-2016-0928","61182","0","0","10000",,,"61182"
"3600958470","06-2017-0905","446519","0","0","10000",,,"446519"
"3600922581","04-2010-9127","0","0","0","0",,,"0"
"3600898113","10-2017-0042","8042.25","0","0","0",,,"8042.25"
"3600907196","05-2017-2003","630","0","0","0",,,"0"
"3600364436","08-2015-0102","2100000","0","0","4100000",,,"0"
"3600819227","05-2016-1025","0","0","0","10600000",,,"0"
"3601028958","05-2017-0038","400","0","0","0",,,"400"
"3600975724","06-2017-3506","1680","0","0","0",,,"1680"
"3600949484","EF-2014-8119","1605582","0","0","0",,,"240000"
"3600987330","04-2017-1640","0","0","0","100",,,"0"
"3601022941","05-2017-0036","400","0","0","0",,,"400"
"3600984749","10-2017-0085","3060","0","0","0",,,"0"
"3600908667","06-2016-4318","1475","0","0","4793",,,"1475"
"3601035311","07-2017-0329","1950","0","0","267500",,,"1950"
"3600013762","05-2015-5004","199000","0","0","0",,,"199000"
"2600059293","02-2011-0008","180000","0","0","1000000",,,"0"
"3600935010","01-2017-7001","3500","0","31500","0",,,"0"
"3600978016","06-2017-3349","106894","0","0","0",,,"106894"
"3601014100","03-2017-0123","1848","0","0","400",,,"0"
"3600831946","10-2017-0002","36800","0","0","8204",,,"36800"
"3600904859","08-2017-0009","9250","0","0","250",,,"9250"
"3600988623","04-2017-2003","48905","0","0","100",,,"48905"
"3600961169","06-2017-3310","124000","0","0","0",,,"124000"
"3000065084","03-2012-7021","0","0","0","0",,,"0"
"3600990444","05-2017-1007","0","0","0","23000000",,,"0"
"3600995504","04-2017-1250","0","0","0","5000",,,"0"
"3600921394","01-2017-4002","300","0","0","0",,,"300"
"3600962208","04-2016-1008","12960","0","0","5000",,,"12960"
"3601008959","06-2017-0504","30100","0","0","12892",,,"30100"
"3601043923","02-2017-2007","0","0","0","500000",,,"0"
"3600999046","09-2017-6501","94212","0","0","0",,,"94212"
"3600805670","06-2016-1829","0","0","0","5000",,,"0"
"3600971000","04-2017-2503","390","0","0","300",,,"390"
"3601037503","10-2017-0121","250","0","0","400",,,"250"
"3600886750","02-2017-8002","0","0","0","7500",,,"0"
"3600896803","04-2017-2508","1197","0","0","100",,,"1197"
"3600998905","04-2016-2018","159336","0","0","100",,,"159336"
"3600985881","04-2016-2532","500","0","0","100",,,"500"
"3600990450","09-2017-4002","98960","0","0","0",,,"98960"
"3601050901","07-2017-0153","23031","0","0","4000",,,"23031"
"3601535265","08-2018-0068","0","0","0","310",,,"0"
"3600905711","06-2017-0501","173076","0","0","34531",,,"173076"
"3600829602","03-2016-7012","0","0","0","200000",,,"0"
"3600951642","09-2017-0603","1200","0","0","0",,,"1200"
"3600980173","06-2017-1724","0","0","0","10000",,,"0"
"3600991007","05-2017-5025","0","0","0","0",,,"0"
"3601023022","07-2017-0327","204576.5","0","0","0",,,"204576.5"
"3601035313","04-2017-8000","20390","0","76013","2000",,,"20390"
"3600979554","02-2017-7921","330","0","0","1120",,,"0"
"3600811733","02-2016-5301","40000","0","0","4000",,,"0"
"3600974957","10-2017-0063","5000","0","0","604",,,"5000"
"3600983442","04-2017-1636","0","0","0","100",,,"0"
"3601043275","03-2017-8351","478000","0","0","1410",,,"478000"
"3601035302","07-2017-0332","0","0","0","200000",,,"0"
"3600908300","06-2017-1718","0","0","0","5000",,,"0"
"3600908768","03-2017-0081","24843","0","0","1500",,,"24843"
"3600834965","10-2017-0025","5000","0","0","500",,,"5000"
"3600910311","10-2017-0049","28000","0","0","6000",,,"28000"
"3600900873","08-2017-0003","23136","0","0","76000",,,"23136"
"3601012979","06-2017-3336","40000","0","0","0",,,"40000"
"3600908880","03-2017-0059","42893","0","0","2000",,,"42893"
"3600975572","05-2017-0023","0","0","0","0",,,"0"
"3600956176","02-2017-7915","500","0","0","1120",,,"0"
"3601009578","06-2017-1220","0","0","0","800",,,"0"
"3600910350","HQ-2017-5003","350000","0","0","2000",,,"350000"
"3600997532","04-2017-9808","250","0","0","0",,,"0"
"3600143285","06-2015-1788","0","0","0","200",,,"0"
"3600176283","06-2015-1794","0","0","0","200",,,"0"
"3600969505","04-2017-1574","0","0","0","62500",,,"0"
"3600974741","06-2017-1731","0","0","0","5000",,,"0"
"3600990957","06-2017-1218","0","0","0","0",,,"0"
"3600977105","03-2017-0090","3060","0","0","1000",,,"3060"
"3601007920","07-2017-0314","800","0","0","0",,,"800"
"3600908439","06-2017-1717","0","0","0","5000",,,"0"
"3600912823","02-2017-7910","250","0","0","1000",,,"0"
"3600972847","01-2017-3002","5000","0","0","100",,,"0"
"3601004196","09-2017-0611","5000","0","0","0",,,"5000"
"3600972819","05-2017-7403","20000","0","500000","0",,,"0"
"3600990995","05-2017-5024","0","0","0","1000",,,"0"
"3600991051","06-2017-1215","0","0","0","0",,,"0"
"3600911143","08-2017-0017","0","0","0","73062",,,"0"
"3600143146","06-2015-1771","0","0","0","200",,,"0"
"3600885481","03-2017-0049","0","0","0","100",,,"0"
"3601002565","03-2017-0100","0","0","0","0",,,"0"
"3600991055","05-2017-5026","90000","0","1229634","0",,,"0"
"3600885424","06-2017-0305","0","0","0","1500",,,"0"
"3601011988","05-2017-9908","223800","0","36500","0",,,"0"
"3600904866","08-2017-0011","5900","0","0","7526",,,"5900"
"3601125175","04-2017-3316","0","0","0","0",,,"0"
"3601150474","04-2017-2011","487380","0","0","100",,,"487380"
"3601154761","04-2017-9210","0","0","0","0",,,"0"
"3601155007","04-2017-9121","0","0","0","0",,,"0"
