"ACTIVITY_ID","CASE_NUMBER","RELIEF_CODE","RELIEF_DESC"
"92512","06-2003-1904","INJ","Injunctive Relief"
"92503","06-2003-1905","INJ","Injunctive Relief"
"92499","06-2003-1906","INJ","Injunctive Relief"
"96776","06-2003-1907","INJ","Injunctive Relief"
"96774","06-2003-1908","INJ","Injunctive Relief"
"96779","06-2003-1909","INJ","Injunctive Relief"
"97531","06-2003-1914","INJ","Injunctive Relief"
"92310","06-2003-1915","INJ","Injunctive Relief"
"92312","06-2003-1916","INJ","Injunctive Relief"
"92347","06-2003-1917","INJ","Injunctive Relief"
"92417","06-2003-1918","INJ","Injunctive Relief"
"92421","06-2003-1919","INJ","Injunctive Relief"
"92612","06-2003-1920","INJ","Injunctive Relief"
"92430","06-2003-1921","INJ","Injunctive Relief"
"92424","06-2003-1922","INJ","Injunctive Relief"
"92456","06-2003-1923","INJ","Injunctive Relief"
"93452","06-2003-1924","PEN","Penalty"
"92405","06-2003-1925","INJ","Injunctive Relief"
"92691","06-2003-1926","INJ","Injunctive Relief"
"92685","06-2003-1927","INJ","Injunctive Relief"
"92688","06-2003-1928","INJ","Injunctive Relief"
"92693","06-2003-1929","INJ","Injunctive Relief"
"92692","06-2003-1930","INJ","Injunctive Relief"
"92717","06-2003-1931","INJ","Injunctive Relief"
"94688","06-2003-1932","PEN","Penalty"
"92749","06-2003-1933","INJ","Injunctive Relief"
"92903","06-2003-1934","INJ","Injunctive Relief"
"93069","06-2003-1935","INJ","Injunctive Relief"
"95091","06-2003-1937","PEN","Penalty"
"96907","06-2003-1938","PEN","Penalty"
"94375","06-2003-1939","INJ","Injunctive Relief"
"94375","06-2003-1939","PEN","Penalty"
"95545","06-2003-1940","INJ","Injunctive Relief"
"95542","06-2003-1941","INJ","Injunctive Relief"
"94774","06-2003-1942","INJ","Injunctive Relief"
"95946","06-2003-1943","PEN","Penalty"
"95731","06-2003-1947","INJ","Injunctive Relief"
"96147","06-2003-1949","INJ","Injunctive Relief"
"96077","06-2003-1950","PEN","Penalty"
"96537","06-2003-1951","PEN","Penalty"
"86280","06-2003-1952","PEN","Penalty"
"96269","06-2003-1955","PEN","Penalty"
"96254","06-2003-1956","INJ","Injunctive Relief"
"96296","06-2003-1957","INJ","Injunctive Relief"
"96485","06-2003-1959","INJ","Injunctive Relief"
"105897","06-2003-1960","PEN","Penalty"
"96479","06-2003-1961","INJ","Injunctive Relief"
"96480","06-2003-1962","PEN","Penalty"
"96377","06-2003-1964","INJ","Injunctive Relief"
"96375","06-2003-1966","INJ","Injunctive Relief"
"96376","06-2003-1967","INJ","Injunctive Relief"
"96379","06-2003-1969","PEN","Penalty"
"96330","06-2003-1970","INJ","Injunctive Relief"
"106232","06-2003-1971","PEN","Penalty"
"100786","06-2003-1973","PEN","Penalty"
"105899","06-2003-1977","PEN","Penalty"
"106038","06-2003-1978","PEN","Penalty"
"99078","06-2003-1980","PEN","Penalty"
"104608","06-2003-1981","PEN","Penalty"
"96484","06-2003-1982","INJ","Injunctive Relief"
"96483","06-2003-1983","INJ","Injunctive Relief"
"96621","06-2003-1984","INJ","Injunctive Relief"
"96620","06-2003-1985","INJ","Injunctive Relief"
"96591","06-2003-1986","INJ","Injunctive Relief"
"98075","06-2003-1987","INJ","Injunctive Relief"
"96504","06-2003-1988","INJ","Injunctive Relief"
"97432","06-2003-1993","INJ","Injunctive Relief"
"97596","06-2003-1995","INJ","Injunctive Relief"
"97387","06-2003-1996","INJ","Injunctive Relief"
"97437","06-2003-1997","INJ","Injunctive Relief"
"97054","06-2003-1998","INJ","Injunctive Relief"
"97106","06-2003-1999","INJ","Injunctive Relief"
"93007","06-2003-2000","INJ","Injunctive Relief"
"97108","06-2003-2001","INJ","Injunctive Relief"
"97681","06-2003-2002","INJ","Injunctive Relief"
"98481","06-2003-2003","PEN","Penalty"
"97192","06-2003-2004","INJ","Injunctive Relief"
"97598","06-2003-2005","INJ","Injunctive Relief"
"97652","06-2003-2006","INJ","Injunctive Relief"
"98546","06-2003-2007","INJ","Injunctive Relief"
"100249","06-2003-2008","INJ","Injunctive Relief"
"99118","06-2003-2009","INJ","Injunctive Relief"
"99153","06-2003-2010","INJ","Injunctive Relief"
"99156","06-2003-2011","INJ","Injunctive Relief"
"99154","06-2003-2012","INJ","Injunctive Relief"
"99165","06-2003-2013","INJ","Injunctive Relief"
"99157","06-2003-2014","INJ","Injunctive Relief"
"101164","06-2003-2015","INJ","Injunctive Relief"
"100487","06-2003-2016","INJ","Injunctive Relief"
"100733","06-2003-2018","PEN","Penalty"
"101437","06-2003-2019","PEN","Penalty"
"102570","06-2003-2020","PEN","Penalty"
"101676","06-2003-2021","PEN","Penalty"
"99128","06-2003-2022","INJ","Injunctive Relief"
"99143","06-2003-2023","INJ","Injunctive Relief"
"99895","06-2003-2024","PEN","Penalty"
"99436","06-2003-2025","INJ","Injunctive Relief"
"99126","06-2003-2026","INJ","Injunctive Relief"
"99125","06-2003-2027","INJ","Injunctive Relief"
"100374","06-2003-2029","INJ","Injunctive Relief"
"99841","06-2003-2048","INJ","Injunctive Relief"
"99920","06-2003-2049","INJ","Injunctive Relief"
"101139","06-2003-2051","INJ","Injunctive Relief"
"99899","06-2003-2070","INJ","Injunctive Relief"
"101119","06-2003-2076","INJ","Injunctive Relief"
"101115","06-2003-2078","INJ","Injunctive Relief"
"100172","06-2003-2079","INJ","Injunctive Relief"
"100457","06-2003-2080","INJ","Injunctive Relief"
"100460","06-2003-2081","INJ","Injunctive Relief"
"100462","06-2003-2082","INJ","Injunctive Relief"
"100464","06-2003-2083","INJ","Injunctive Relief"
"100467","06-2003-2084","INJ","Injunctive Relief"
"100469","06-2003-2085","INJ","Injunctive Relief"
"100489","06-2003-2086","INJ","Injunctive Relief"
"101385","06-2003-2087","INJ","Injunctive Relief"
"101381","06-2003-2088","INJ","Injunctive Relief"
"101461","06-2003-2089","INJ","Injunctive Relief"
"101378","06-2003-2090","INJ","Injunctive Relief"
"101558","06-2003-2091","INJ","Injunctive Relief"
"101556","06-2003-2092","INJ","Injunctive Relief"
"101681","06-2003-2094","INJ","Injunctive Relief"
"101682","06-2003-2095","INJ","Injunctive Relief"
"102277","06-2003-2103","INJ","Injunctive Relief"
"102268","06-2003-2104","INJ","Injunctive Relief"
"105253","06-2003-2109","PEN","Penalty"
"102545","06-2003-2115","PEN","Penalty"
"104219","06-2003-2120","INJ","Injunctive Relief"
"106612","06-2003-2137","INJ","Injunctive Relief"
"106612","06-2003-2137","PEN","Penalty"
"106609","06-2003-2138","INJ","Injunctive Relief"
"106609","06-2003-2138","PEN","Penalty"
"93664","06-2003-2706","INJ","Injunctive Relief"
"102208","06-2003-2709","INJ","Injunctive Relief"
"93611","06-2003-2717","PEN","Penalty"
"93602","06-2003-2719","INJ","Injunctive Relief"
"104414","06-2003-2720","INJ","Injunctive Relief"
"90390","06-2003-2722","INJ","Injunctive Relief"
"102213","06-2003-2725","PEN","Penalty"
"100268","06-2003-2726","PEN","Penalty"
"104158","06-2003-2730","PEN","Penalty"
"104163","06-2003-2731","INJ","Injunctive Relief"
"107718","06-2003-2735","PEN","Penalty"
"107760","06-2003-2738","PEN","Penalty"
"94741","06-2003-2756","CRA","Cost Recovery"
"104255","06-2003-2762","CRA","Cost Recovery"
"104852","06-2003-2763","CRA","Cost Recovery"
"109788","06-2003-2767","INJ","Injunctive Relief"
"94882","06-2003-2902","PEN","Penalty"
"104945","06-2003-2904","PEN","Penalty"
"103787","06-2003-2905","PEN","Penalty"
"108027","06-2003-2906","PEN","Penalty"
"103820","06-2003-2907","PEN","Penalty"
"107131","06-2003-2910","PEN","Penalty"
"108025","06-2003-2912","PEN","Penalty"
"94872","06-2003-3301","PEN","Penalty"
"98836","06-2003-3315","PEN","Penalty"
"100559","06-2003-3316","PEN","Penalty"
"103922","06-2003-3318","PEN","Penalty"
"104287","06-2003-3324","PEN","Penalty"
"91354","06-2003-3326","INJ","Injunctive Relief"
"91354","06-2003-3326","PEN","Penalty"
"104685","06-2003-3338","INJ","Injunctive Relief"
"105412","06-2003-3339","INJ","Injunctive Relief"
"105412","06-2003-3339","PEN","Penalty"
"104607","06-2003-3429","INJ","Injunctive Relief"
"104607","06-2003-3429","PEN","Penalty"
"93254","06-2003-3501","PEN","Penalty"
"101073","06-2003-3502","PEN","Penalty"
"93256","06-2003-3503","PEN","Penalty"
"91044","06-2003-3504","PEN","Penalty"
"97845","06-2003-3505","PEN","Penalty"
"93268","06-2003-3506","PEN","Penalty"
"97800","06-2003-3507","PEN","Penalty"
"97792","06-2003-3508","PEN","Penalty"
"97801","06-2003-3509","PEN","Penalty"
"97828","06-2003-3510","PEN","Penalty"
"97802","06-2003-3511","PEN","Penalty"
"97789","06-2003-3512","PEN","Penalty"
"97589","06-2003-3513","PEN","Penalty"
"97591","06-2003-3514","PEN","Penalty"
"100227","06-2003-3515","PEN","Penalty"
"100235","06-2003-3516","PEN","Penalty"
"103706","06-2003-3517","PEN","Penalty"
"103709","06-2003-3518","PEN","Penalty"
"101702","06-2003-3520","PEN","Penalty"
"100231","06-2003-3521","PEN","Penalty"
"101705","06-2003-3522","PEN","Penalty"
"101707","06-2003-3523","PEN","Penalty"
"88629","06-2003-3524","PEN","Penalty"
"101710","06-2003-3525","PEN","Penalty"
"103620","06-2003-3526","PEN","Penalty"
"103617","06-2003-3527","PEN","Penalty"
"103627","06-2003-3528","PEN","Penalty"
"103622","06-2003-3529","PEN","Penalty"
"103616","06-2003-3530","PEN","Penalty"
"104913","06-2003-3531","PEN","Penalty"
"104912","06-2003-3532","PEN","Penalty"
"90661","06-2003-4302","PEN","Penalty"
"90787","06-2003-4303","PEN","Penalty"
"92892","06-2003-4304","PEN","Penalty"
"93251","06-2003-4305","PEN","Penalty"
"92972","06-2003-4306","PEN","Penalty"
"92973","06-2003-4307","PEN","Penalty"
"92974","06-2003-4308","PEN","Penalty"
"92979","06-2003-4309","PEN","Penalty"
"92994","06-2003-4310","PEN","Penalty"
"93695","06-2003-4311","PEN","Penalty"
"93782","06-2003-4312","PEN","Penalty"
"93784","06-2003-4313","PEN","Penalty"
"93787","06-2003-4314","PEN","Penalty"
"93791","06-2003-4315","PEN","Penalty"
"93792","06-2003-4316","PEN","Penalty"
"93795","06-2003-4317","PEN","Penalty"
"93797","06-2003-4319","PEN","Penalty"
"93803","06-2003-4320","PEN","Penalty"
"93807","06-2003-4321","PEN","Penalty"
"93810","06-2003-4322","PEN","Penalty"
"93815","06-2003-4323","PEN","Penalty"
"93818","06-2003-4325","PEN","Penalty"
"93821","06-2003-4327","PEN","Penalty"
"93824","06-2003-4329","PEN","Penalty"
"93826","06-2003-4330","PEN","Penalty"
"93949","06-2003-4331","PEN","Penalty"
"93950","06-2003-4332","PEN","Penalty"
"93951","06-2003-4333","PEN","Penalty"
"93953","06-2003-4334","PEN","Penalty"
"97162","06-2003-4336","PEN","Penalty"
"97154","06-2003-4338","PEN","Penalty"
"97151","06-2003-4339","PEN","Penalty"
"100495","06-2003-4341","PEN","Penalty"
"100618","06-2003-4343","PEN","Penalty"
"100566","06-2003-4344","PEN","Penalty"
"100568","06-2003-4346","PEN","Penalty"
"100576","06-2003-4349","PEN","Penalty"
"100581","06-2003-4351","PEN","Penalty"
"100609","06-2003-4352","PEN","Penalty"
"100610","06-2003-4353","PEN","Penalty"
"100611","06-2003-4354","PEN","Penalty"
"100612","06-2003-4355","PEN","Penalty"
"100615","06-2003-4356","PEN","Penalty"
"101566","06-2003-4358","PEN","Penalty"
"101567","06-2003-4359","PEN","Penalty"
"101572","06-2003-4360","PEN","Penalty"
"101577","06-2003-4361","PEN","Penalty"
"101641","06-2003-4362","PEN","Penalty"
"101643","06-2003-4363","PEN","Penalty"
"101644","06-2003-4364","PEN","Penalty"
"101648","06-2003-4365","PEN","Penalty"
"102469","06-2003-4366","PEN","Penalty"
"102470","06-2003-4367","PEN","Penalty"
"102580","06-2003-4368","PEN","Penalty"
"102698","06-2003-4370","PEN","Penalty"
"102720","06-2003-4371","PEN","Penalty"
"102722","06-2003-4372","PEN","Penalty"
"102724","06-2003-4373","PEN","Penalty"
"102728","06-2003-4374","PEN","Penalty"
"102730","06-2003-4375","PEN","Penalty"
"102731","06-2003-4376","PEN","Penalty"
"102745","06-2003-4377","PEN","Penalty"
"102753","06-2003-4379","PEN","Penalty"
"102755","06-2003-4380","PEN","Penalty"
"103044","06-2003-4381","PEN","Penalty"
"103049","06-2003-4382","PEN","Penalty"
"103053","06-2003-4383","PEN","Penalty"
"103057","06-2003-4384","PEN","Penalty"
"103371","06-2003-4385","PEN","Penalty"
"103383","06-2003-4387","PEN","Penalty"
"103396","06-2003-4389","PEN","Penalty"
"103434","06-2003-4390","PEN","Penalty"
"103441","06-2003-4391","PEN","Penalty"
"103493","06-2003-4393","PEN","Penalty"
"103496","06-2003-4394","PEN","Penalty"
"103501","06-2003-4395","PEN","Penalty"
"90974","06-2003-4501","PEN","Penalty"
"92090","06-2003-4502","PEN","Penalty"
"93005","06-2003-4503","PEN","Penalty"
"93027","06-2003-4504","PEN","Penalty"
"92094","06-2003-4505","PEN","Penalty"
"92162","06-2003-4506","PEN","Penalty"
"92163","06-2003-4507","PEN","Penalty"
"92164","06-2003-4508","PEN","Penalty"
"93034","06-2003-4509","PEN","Penalty"
"93040","06-2003-4510","PEN","Penalty"
"93048","06-2003-4512","PEN","Penalty"
"90973","06-2003-4513","PEN","Penalty"
"92862","06-2003-4517","PEN","Penalty"
"93057","06-2003-4518","PEN","Penalty"
"92880","06-2003-4520","PEN","Penalty"
"93059","06-2003-4521","PEN","Penalty"
"93074","06-2003-4523","PEN","Penalty"
"93076","06-2003-4524","PEN","Penalty"
"93079","06-2003-4525","PEN","Penalty"
"93082","06-2003-4526","PEN","Penalty"
"93098","06-2003-4527","PEN","Penalty"
"93099","06-2003-4528","PEN","Penalty"
"93100","06-2003-4529","PEN","Penalty"
"93107","06-2003-4530","PEN","Penalty"
"93067","06-2003-4531","PEN","Penalty"
"93109","06-2003-4532","PEN","Penalty"
"93236","06-2003-4533","PEN","Penalty"
"93238","06-2003-4534","PEN","Penalty"
"93244","06-2003-4535","PEN","Penalty"
"93246","06-2003-4536","PEN","Penalty"
"97174","06-2003-4537","PEN","Penalty"
"97185","06-2003-4538","PEN","Penalty"
"97187","06-2003-4539","PEN","Penalty"
"97234","06-2003-4540","PEN","Penalty"
"97238","06-2003-4541","PEN","Penalty"
"97241","06-2003-4542","PEN","Penalty"
"97246","06-2003-4543","PEN","Penalty"
"97251","06-2003-4544","PEN","Penalty"
"97303","06-2003-4545","PEN","Penalty"
"97312","06-2003-4546","PEN","Penalty"
"97433","06-2003-4547","PEN","Penalty"
"97453","06-2003-4548","PEN","Penalty"
"97457","06-2003-4549","PEN","Penalty"
"97582","06-2003-4550","PEN","Penalty"
"97585","06-2003-4551","PEN","Penalty"
"97587","06-2003-4552","PEN","Penalty"
"98050","06-2003-4553","PEN","Penalty"
"97848","06-2003-4554","PEN","Penalty"
"97849","06-2003-4555","PEN","Penalty"
"97936","06-2003-4556","PEN","Penalty"
"98596","06-2003-4557","PEN","Penalty"
"101963","06-2003-4558","PEN","Penalty"
"101965","06-2003-4559","PEN","Penalty"
"101966","06-2003-4560","PEN","Penalty"
"101970","06-2003-4561","PEN","Penalty"
"101971","06-2003-4562","PEN","Penalty"
"101973","06-2003-4563","PEN","Penalty"
"101998","06-2003-4564","PEN","Penalty"
"102019","06-2003-4565","PEN","Penalty"
"102020","06-2003-4566","PEN","Penalty"
"102021","06-2003-4567","PEN","Penalty"
"102022","06-2003-4568","PEN","Penalty"
"102039","06-2003-4569","PEN","Penalty"
"102042","06-2003-4570","PEN","Penalty"
"102045","06-2003-4571","PEN","Penalty"
"102060","06-2003-4572","PEN","Penalty"
"102063","06-2003-4573","PEN","Penalty"
"102069","06-2003-4574","PEN","Penalty"
"102070","06-2003-4575","PEN","Penalty"
"103836","06-2003-4576","PEN","Penalty"
"103838","06-2003-4577","PEN","Penalty"
"103842","06-2003-4578","PEN","Penalty"
"103926","06-2003-4579","PEN","Penalty"
"103930","06-2003-4580","PEN","Penalty"
"103939","06-2003-4581","PEN","Penalty"
"103943","06-2003-4582","PEN","Penalty"
"103955","06-2003-4583","PEN","Penalty"
"90796","06-2003-4801","PEN","Penalty"
"90887","06-2003-4802","PEN","Penalty"
"92082","06-2003-4803","PEN","Penalty"
"100637","06-2003-4804","PEN","Penalty"
"98513","06-2003-4805","PEN","Penalty"
"99597","06-2003-4806","PEN","Penalty"
"99602","06-2003-4807","PEN","Penalty"
"99606","06-2003-4808","PEN","Penalty"
"99604","06-2003-4809","PEN","Penalty"
"99610","06-2003-4810","PEN","Penalty"
"104953","06-2003-4811","PEN","Penalty"
"91419","06-2003-5104","INJ","Injunctive Relief"
"91419","06-2003-5104","PEN","Penalty"
"91420","06-2003-5106","INJ","Injunctive Relief"
"91420","06-2003-5106","PEN","Penalty"
"91428","06-2003-5107","INJ","Injunctive Relief"
"91428","06-2003-5107","PEN","Penalty"
"91429","06-2003-5108","INJ","Injunctive Relief"
"91429","06-2003-5108","PEN","Penalty"
"91430","06-2003-5109","INJ","Injunctive Relief"
"91430","06-2003-5109","PEN","Penalty"
"104166","06-2003-5112","INJ","Injunctive Relief"
"104166","06-2003-5112","PEN","Penalty"
"89748","06-2003-5302","PEN","Penalty"
"96498","06-2003-5303","PEN","Penalty"
"101001","06-2003-5304","PEN","Penalty"
"110296","06-2003-5317","PEN","Penalty"
"92762","06-2003-5402","PEN","Penalty"
"104117","06-2003-5407","PEN","Penalty"
"100948","06-2003-5600","PEN","Penalty"
"93653","06-2003-9889","INJ","Injunctive Relief"
"93653","06-2003-9889","PEN","Penalty"
"128095","06-2004-0052","PEN","Penalty"
"127741","06-2004-0053","PEN","Penalty"
"127736","06-2004-0054","PEN","Penalty"
"127951","06-2004-0056","PEN","Penalty"
"128022","06-2004-0057","PEN","Penalty"
"127911","06-2004-0058","PEN","Penalty"
"127896","06-2004-0059","PEN","Penalty"
"128011","06-2004-0060","PEN","Penalty"
"127907","06-2004-0062","PEN","Penalty"
"127939","06-2004-0063","PEN","Penalty"
"127947","06-2004-0066","PEN","Penalty"
"127975","06-2004-0069","PEN","Penalty"
"127920","06-2004-0070","PEN","Penalty"
"127913","06-2004-0071","PEN","Penalty"
"127917","06-2004-0072","PEN","Penalty"
"128479","06-2004-0073","PEN","Penalty"
"127973","06-2004-0074","PEN","Penalty"
"127986","06-2004-0077","PEN","Penalty"
"113417","06-2004-0301","PEN","Penalty"
"121796","06-2004-0302","PEN","Penalty"
"121793","06-2004-0311","PEN","Penalty"
"128728","06-2004-0315","PEN","Penalty"
"128378","06-2004-0317","PEN","Penalty"
"129567","06-2004-0319","PEN","Penalty"
"128381","06-2004-0320","PEN","Penalty"
"128372","06-2004-0321","PEN","Penalty"
"108393","06-2004-0500","PEN","Penalty"
"112707","06-2004-0501","PEN","Penalty"
"112644","06-2004-0502","PEN","Penalty"
"106971","06-2004-0504","PEN","Penalty"
"118192","06-2004-0505","PEN","Penalty"
"118194","06-2004-0506","PEN","Penalty"
"113863","06-2004-0508","PEN","Penalty"
"109301","06-2004-0509","PEN","Penalty"
"132914","06-2004-0510","PEN","Penalty"
"112675","06-2004-0511","PEN","Penalty"
"114024","06-2004-0512","PEN","Penalty"
"121873","06-2004-0513","PEN","Penalty"
"112518","06-2004-0514","PEN","Penalty"
"112810","06-2004-0515","PEN","Penalty"
"112647","06-2004-0516","PEN","Penalty"
"116055","06-2004-0517","PEN","Penalty"
"128754","06-2004-0518","PEN","Penalty"
"118859","06-2004-0520","PEN","Penalty"
"118862","06-2004-0521","PEN","Penalty"
"128435","06-2004-0522","PEN","Penalty"
"120825","06-2004-0523","PEN","Penalty"
"121758","06-2004-0524","PEN","Penalty"
"112091","06-2004-0808","PEN","Penalty"
"112093","06-2004-0809","PEN","Penalty"
"111594","06-2004-0810","PEN","Penalty"
"113093","06-2004-0811","PEN","Penalty"
"113096","06-2004-0812","PEN","Penalty"
"111590","06-2004-0813","PEN","Penalty"
"111769","06-2004-0814","PEN","Penalty"
"112096","06-2004-0817","PEN","Penalty"
"112098","06-2004-0820","PEN","Penalty"
"112086","06-2004-0821","PEN","Penalty"
"112147","06-2004-0822","PEN","Penalty"
"112149","06-2004-0823","PEN","Penalty"
"112150","06-2004-0824","PEN","Penalty"
"112252","06-2004-0826","PEN","Penalty"
"112262","06-2004-0827","PEN","Penalty"
"112256","06-2004-0828","PEN","Penalty"
"112263","06-2004-0829","PEN","Penalty"
"121674","06-2004-0832","PEN","Penalty"
"119258","06-2004-0834","PEN","Penalty"
"114004","06-2004-0835","PEN","Penalty"
"114026","06-2004-0837","PEN","Penalty"
"114031","06-2004-0838","PEN","Penalty"
"118227","06-2004-0840","PEN","Penalty"
"118924","06-2004-0841","PEN","Penalty"
"118232","06-2004-0842","PEN","Penalty"
"118234","06-2004-0843","PEN","Penalty"
"118242","06-2004-0844","PEN","Penalty"
"118928","06-2004-0845","PEN","Penalty"
"118927","06-2004-0847","PEN","Penalty"
"118931","06-2004-0849","PEN","Penalty"
"118246","06-2004-0850","PEN","Penalty"
"118247","06-2004-0851","PEN","Penalty"
"119072","06-2004-0852","PEN","Penalty"
"119073","06-2004-0853","PEN","Penalty"
"119075","06-2004-0854","PEN","Penalty"
"119076","06-2004-0855","PEN","Penalty"
