"ACTIVITY_ID","CASE_NUMBER","ENF_CONCLUSION_ID","STATE_LOCAL_PENALTY_AMT","COST_RECOVERY_AMT","FED_PENALTY","COMPLIANCE_ACTION_COST","SEP_COST","PENALTY_COLLECTED_AMT"
"1942","02-1985-0040","1710",,"715000","0","0",,
"1942","02-1985-0040","1711",,"805000","0","0",,
"1942","02-1985-0040","1712",,"750000","0","0",,
"95","01-1985-0008","86","0","0","140000","0",,
"96","01-1985-0009","87",,"0","135000","0",,
"97","01-1985-0011","88","0","0","25000","0",,
"98","01-1985-0012","89",,"0","40000","0",,
"100","01-1985-0014","91",,"0","2000","0",,
"118","01-1986-0020","106","0","0","25000","0",,
"1768","02-1977-0016","1549",,"0","812533","0",,
"1770","02-1978-0002","1550",,"0","0","0",,
"1771","02-1978-0003","1551",,"0","200400","0",,
"1837","02-1981-0010","1605",,"0","22500","0",,
"1838","02-1981-0013","1606",,"0","2500","0",,
"1839","02-1981-0014","1607",,"0","8000","0",,
"1840","02-1981-0015","1608",,"0","40000","0",,
"1779","02-1978-0012","1557",,"108298500","0","0",,
"1779","02-1978-0012","1558",,"0","0","20000000",,
"1243","01-2000-0045","43286",,"0","897983","1750000","227000",
"1244","01-2000-0046","1151",,"0","0","125000",,
"1245","01-2000-0048","1152",,"0","0","0",,
"1246","01-2000-0049","1153",,"0","0","0",,
"1247","01-2000-0050","1154",,"0","0","200000",,
"1248","01-2000-0051","1155",,"0","0","0",,
"1249","01-2000-0052","1156",,"0","0","0",,
"1250","01-2000-0053","1157",,"0","0","0",,
"1251","01-2000-0054","1158",,"0","0","0",,
"1252","01-2000-0055","1159",,"0","24637","4500000",,
"1253","01-2000-0056","1160",,"0","62347","0",,"62347"
"1254","01-2000-0057","1161",,"0","0","240000",,
"1255","01-2000-0058","1162",,"0","0","2500000",,
"1256","01-2000-0059","1163",,"0","0","0",,
"1316","01-2000-0121","1222",,"0","0","193",,
"1317","01-2000-0122","1223",,"0","0","193",,
"1318","01-2000-0123","1224",,"0","0","193",,
"1319","01-2000-0124","1225",,"0","0","193",,
"2235","02-1986-0318","1917",,"0","7750","0",,
"1947","02-1985-0045","1717",,"1250000","0","6000000",,
"1947","02-1985-0045","1718",,"1460144","0","0",,
"1947","02-1985-0045","1719",,"0","0","0",,
"1000007958","04-2007-9118","1000000825",,"0","70200","160000",,"70200"
"2606","02-1987-0420","2178",,"0","3300","0",,
"2607","02-1987-0421","2179",,"0","9750","0",,
"2608","02-1987-0422","2180",,"0","13000","0",,
"2609","02-1987-0423","2181",,"0","1300","0",,
"2610","02-1987-0424","2182",,"0","0","0",,
"2611","02-1987-0425","2183",,"0","1200","0",,
"2612","02-1987-0426","2184",,"0","9780","0",,
"2613","02-1987-0427","2185",,"0","10000","0",,
"2614","02-1987-0428","2186",,"0","23000","0",,
"2615","02-1987-0429","2187",,"0","4695","0",,
"2616","02-1987-0430","2188",,"0","2200","0",,
"2617","02-1987-0431","2189",,"0","1120","0",,
"2618","02-1987-0432","2190",,"0","3500","0",,
"2619","02-1987-0433","2191",,"0","1000","0",,
"2620","02-1987-0435","2192",,"0","2700","0",,
"2621","02-1987-0436","2193",,"0","3000","0",,
"2622","02-1987-0437","2194",,"0","3600","0",,
"2623","02-1987-0438","2195",,"0","4000","0",,
"485","01-1996-0055","449",,"0","4800","0",,
"486","01-1996-0056","450",,"0","9488","0","34300",
"488","01-1996-0058","451",,"0","0","180000",,
"490","01-1996-0060","452",,"0","10000","80000",,
"491","01-1996-0061","453",,"0","3500","0",,
"492","01-1996-0062","454",,"0","5000","0",,
"493","01-1996-0063","455",,"0","120000","9900000",,
"494","01-1996-0064","456",,"6940000","60000","0",,
"495","01-1996-0065","457",,"0","47725","0",,
"496","01-1996-0066","458",,"0","80625","0",,
"497","01-1996-0067","459",,"0","0","0",,
"498","01-1996-0068","460",,"675000","400000","16000000","525000",
"500","01-1996-0070","461",,"0","0","0",,
"501","01-1996-0071","462",,"0","0","0",,
"502","01-1996-0072","463",,"0","0","0",,
"503","01-1996-0073","464",,"0","0","0",,
"504","01-1996-0074","465",,"0","0","2040000",,
"505","01-1996-0075","466",,"0","0","0",,
"506","01-1996-0076","467",,"0","0","0",,
"507","01-1996-0077","468",,"0","0","0",,
"508","01-1996-0078","469",,"0","30000","0",,
"1023","01-1999-0032","961",,"0","0","3000",,
"1024","01-1999-0033","962",,"0","9352","0",,
"1025","01-1999-0034","963",,"0","0","0",,
"1026","01-1999-0035","964",,"0","30000","40000",,
"1140","01-1999-0154","1065",,"0","1800","0",,
"2205","02-1986-0284","1882",,"311659","0","0",,
"2205","02-1986-0284","1883",,"39098","0","0",,
"2206","02-1986-0285","1884",,"360000","0","0",,
"2206","02-1986-0285","1885",,"125000","0","0",,
"2206","02-1986-0285","1886",,"250000","0","0",,
"2206","02-1986-0285","1887",,"65000","0","0",,
"1940","02-1985-0038","1706",,"0","21500","0",,
"1941","02-1985-0039","1707",,"0","0","0",,
"1942","02-1985-0040","1708",,"95000","0","0",,
"1852","02-1982-0042","1619",,"0","23500","0",,
"1876","02-1983-0011","1643",,"0","35000","0",,
"1877","02-1983-0012","1644",,"0","50000","0",,
"4929","02-1994-0015","3814",,"0","2500","0",,
"4930","02-1994-0016","3815",,"0","15000","0",,
"4931","02-1994-0017","3816",,"0","5500","0",,
"4932","02-1994-0018","3817",,"0","1000","0",,
"4933","02-1994-0019","3818",,"0","8250","0",,
"4934","02-1994-0020","3819",,"0","24500","0",,
"4935","02-1994-0021","3820",,"0","11500","0",,
"4936","02-1994-0022","3821",,"0","8100","0",,
"4938","02-1994-0024","3823",,"0","11500","0",,
"4939","02-1994-0025","3824",,"0","18000","0",,
"4940","02-1994-0026","3825",,"0","3750","0",,
"4941","02-1994-0027","3826",,"0","182500","0",,
"4942","02-1994-0028","3827",,"0","1000","0",,
"4943","02-1994-0029","3828",,"0","25000","0",,
"4944","02-1994-0030","3829",,"0","20000","0",,
"4945","02-1994-0031","3830",,"0","13750","0",,
"4946","02-1994-0032","3831",,"0","5250","0",,
"4947","02-1994-0033","3832",,"0","4720","0",,
"4948","02-1994-0034","3833",,"0","7000","0",,
"119","01-1986-0021","107","0","0","60000","0",,
"120","01-1986-0022","108","0","16000000","0","0",,
"120","01-1986-0022","109",,"0","0","0",,
"121","01-1987-0001","110","0","0","150000","0",,
"121","01-1987-0001","111",,"0","0","0",,
"122","01-1987-0002","112","0","601853","0","0",,
"122","01-1987-0002","113",,"0","0","0",,
"108","01-1986-0005","99","0","0","230000","0",,
"109","01-1986-0006","100",,"0","197000","0",,
"110","01-1986-0008","101","0","0","30000","0",,
"112","01-1986-0010","102","0","0","175000","0",,
"113","01-1986-0011","103",,"0","31590","0",,
"114","01-1986-0015","104","0","0","232000","0",,
"115","01-1986-0016","105","0","0","90000","0",,
"31265","05-1998-0691","20533","0","0","0","70",,"0"
"33163","05-2001-0531","21723","0","0","600","0",,
"87708","EF-2002-2000","43804",,"0","10800","0",,"10800"
"1890","02-1984-0007","1657",,"0","0","0",,
"605","01-1997-0047","561",,"0","0","0",,
"606","01-1997-0048","562",,"0","1050","0",,
"607","01-1997-0049","563",,"0","0","0",,
"608","01-1997-0050","564",,"0","900","700",,
"609","01-1997-0051","565",,"0","0","0",,
"1950","02-1985-0048","1722",,"576009","0","0",,
"1952","02-1985-0051","1724",,"400000","0","0",,
"180","01-1989-0017","173","0","0","4251910","0",,
"181","01-1989-0018","174","0","0","210000","0",,
"182","01-1989-0019","175","0","0","0","0",,
"183","01-1989-0020","176","0","0","480000","0",,
"227","01-1991-0006","210","0","2800000","0","0",,
"228","01-1991-0007","211","0","0","0","0",,
"229","01-1991-0008","212","0","0","40000","0",,
"535","01-1996-0105","494",,"0","2283","0","0",
"536","01-1996-0106","495",,"0","75515","0",,
"537","01-1996-0107","496",,"0","34687","0",,
"538","01-1996-0108","497",,"0","17500","0","0",
"539","01-1996-0109","498",,"0","25170","0",,
"540","01-1996-0110","499",,"0","34118","0",,
"541","01-1996-0111","500",,"0","13124","0",,
"542","01-1996-0112","501",,"0","23146","0",,
"543","01-1996-0113","502",,"0","45299","0",,
"544","01-1996-0114","503",,"0","0","0",,
"545","01-1996-0116","504",,"0","750","0",,
"546","01-1996-0117","505",,"0","350","0",,
"547","01-1996-0118","506",,"0","50","0",,
"548","01-1996-0119","507",,"0","200","0",,
"549","01-1996-0120","508",,"0","300","0",,
"550","01-1996-0121","509",,"0","0","0",,
"3860","02-1990-0127","2939",,"0","10000","0",,
"3862","02-1990-0129","2940","156000","0","624000","125000","0","624000"
"3863","02-1990-0130","2941",,"0","320000","0",,
"3864","02-1990-0131","2942",,"0","25000","0",,
"3865","02-1990-0132","2943",,"0","12000","0",,
"3866","02-1990-0133","2944",,"0","1000","0",,
"3867","02-1990-0134","2945",,"0","117725","0",,
"3868","02-1990-0135","2946",,"0","7500","0",,
"3869","02-1990-0136","2947",,"0","12500","0",,
"3870","02-1990-0137","2948",,"0","5100","0",,
"3871","02-1990-0138","2949",,"0","51000","0",,
"3872","02-1990-0139","2950",,"0","59500","0",,
"3873","02-1990-0140","2951",,"0","70000","0",,
"999","01-1999-0007","937",,"40000","0","0",,
"1000","01-1999-0009","938",,"0","0","0",,
"1001","01-1999-0010","939",,"0","0","0",,
"1002","01-1999-0011","940",,"0","1650","300",,
"1003","01-1999-0012","941",,"0","600","0",,
"1004","01-1999-0013","942",,"0","700","0",,
"1005","01-1999-0014","943",,"0","300","1000",,
"1006","01-1999-0015","944",,"0","300","1000",,
"1007","01-1999-0016","945",,"0","600","1000",,
"1008","01-1999-0017","946",,"0","300","500",,
"1009","01-1999-0018","947",,"0","600","500",,
"1010","01-1999-0019","948",,"0","600","0",,
"1011","01-1999-0020","949",,"0","300","250",,
"1012","01-1999-0021","950",,"0","300","0",,
"1013","01-1999-0022","951",,"0","0","0",,
"1014","01-1999-0023","952",,"0","300","1000",,
"1015","01-1999-0024","953",,"0","900","0",,
"1016","01-1999-0025","954",,"0","300","0",,
"1017","01-1999-0026","955",,"0","0","0",,
"1018","01-1999-0027","956",,"0","600","1000",,
"1019","01-1999-0028","957",,"0","300","1000",,
"1020","01-1999-0029","958",,"0","1000","1000",,
"1021","01-1999-0030","959",,"0","0","0",,
"1022","01-1999-0031","960",,"0","0","0",,
"3916","02-1990-0191","2990",,"2325000","0","0",,
"3916","02-1990-0191","2991",,"1791060","0","0",,
"3917","02-1990-0192","2992",,"44500","0","0",,
"3919","02-1990-0194","2993",,"0","1250","0",,
"3920","02-1990-0195","2994",,"0","5000","0",,
"3921","02-1990-0196","2995",,"0","5000","0",,
"3922","02-1990-0197","2996",,"0","42500","0",,
"3923","02-1990-0198","2997",,"0","2500","0",,
"3924","02-1990-0199","2998",,"0","1375","0",,
"3925","02-1990-0200","2999",,"0","2500","0",,
"3926","02-1990-0201","3000",,"0","14450","0",,
"3927","02-1990-0202","3001",,"0","8500","0",,
"3928","02-1990-0203","3002",,"0","4800","0",,
"3929","02-1990-0204","3003",,"0","46500","0",,
"3930","02-1990-0205","3004",,"0","500","0",,
"3931","02-1990-0206","3005",,"0","36000","0",,
"3932","02-1990-0207","3006",,"0","21600","0",,
"3933","02-1990-0208","3007",,"0","35000","0",,
"3934","02-1990-0209","3008",,"0","25000","0",,
"3935","02-1990-0210","3009",,"0","26400","0",,
"3936","02-1990-0211","3010",,"0","35000","0",,
"3938","02-1990-0213","3011",,"0","40000","0",,
"3939","02-1990-0214","3012",,"0","750000","0",,
"3940","02-1990-0215","3013",,"0","85000","0",,
"3941","02-1990-0216","3014",,"0","6000","0",,
"3942","02-1990-0217","3015",,"0","40000","0",,
"3943","02-1990-0218","3016",,"0","173000","0",,
"3945","02-1990-0220","3018",,"0","37500","0",,
"3946","02-1990-0221","3019",,"0","1250","0",,
"3947","02-1990-0222","3020",,"0","27000","0",,
"3948","02-1990-0223","3021",,"0","6000","0",,
"4319","02-1991-0332","3300",,"0","6500","0",,
"4320","02-1991-0333","3301",,"0","17250","0",,
"4321","02-1991-0334","3302",,"0","8250","0",,
"4322","02-1991-0335","3303",,"0","12500","0",,
"4324","02-1991-0338","3304",,"0","7000","0",,
"4325","02-1991-0339","3305",,"0","4000","0",,
"4327","02-1991-0341","3307",,"0","30425","0",,
"4328","02-1991-0342","3308",,"0","12000","0",,
"4329","02-1991-0343","3309",,"0","2000","0",,
"4330","02-1991-0344","3310",,"0","31875","0",,
"4332","02-1991-0346","3311",,"0","63250","0",,
"4333","02-1991-0347","3312",,"0","20000","0",,
"4334","02-1991-0348","3313",,"0","19800","0",,
"4335","02-1991-0349","3314",,"0","5000","0",,
"4336","02-1991-0350","3315",,"0","25000","0",,
"4337","02-1991-0351","3316",,"0","5000","0",,
"1953","02-1985-0052","1725",,"78000","0","0",,
"1953","02-1985-0052","1726",,"116105","0","0",,
"1953","02-1985-0052","1727",,"164000","0","0",,
"1954","02-1985-0053","1728",,"0","12000","0",,
"1955","02-1985-0054","1729",,"0","170000","0",,
"2364","02-1987-0044","2018",,"0","730","0",,
"1000008069","07-2008-0178","1000000832",,"20375","0","140000",,
"1000008126","08-2008-0150","1000000839",,"0","800","0",,"800"
"1000008312","05-2008-0093","1000000851",,"0","0","0",,
"1000008381","02-2008-7978","1000000856",,"0","500","0",,
"1000008448","04-2008-9134","1000000857",,"0","0","1600",,
"2683","02-1987-0519","2245",,"0","200000","0",,
"2684","02-1987-0520","2246",,"376360","0","0",,
"2694","02-1987-0547","2249",,"0","600","0",,
"551","01-1996-0122","510",,"80000","0","12000000",,
"553","01-1996-0125","511",,"418000","0","0",,
"553","01-1996-0125","512",,"190000","0","0",,
"555","01-1996-0127","513",,"418000","0","0",,
"555","01-1996-0127","514",,"190000","0","0",,
"557","01-1996-0129","515",,"94000","0","0",,
"558","01-1996-0131","516",,"192820","31966","750000",,
"560","01-1997-0001","517",,"0","253000","0",,
"561","01-1997-0002","518",,"0","0","1000000",,
"562","01-1997-0003","519",,"0","0","70000",,
"563","01-1997-0004","520",,"0","0","0",,
"564","01-1997-0005","521",,"0","0","6000",,
"565","01-1997-0006","522",,"0","0","0",,
"566","01-1997-0007","523",,"0","35000","50000",,
"567","01-1997-0008","524",,"0","50000","66000",,
"568","01-1997-0009","525",,"0","1500","0",,
"569","01-1997-0010","526",,"0","1500","0",,
"240","01-1991-0020","221",,"36000","0","0",,
"266","01-1993-0015","241",,"2900559","0","0",,
"267","01-1993-0016","242",,"105000","0","0",,
"851","01-1998-0041","799",,"0","0","0",,
"852","01-1998-0042","800",,"0","0","10000",,
"853","01-1998-0043","801",,"0","10500","4000",,
"854","01-1998-0044","802",,"0","17500","4000",,
"855","01-1998-0046","803",,"0","300","0",,
"856","01-1998-0047","804",,"0","0","0",,
"857","01-1998-0048","805",,"0","0","0",,
"3899","02-1990-0174","2975",,"0","0","0",,
"3900","02-1990-0175","2976",,"0","5000","0",,
"3901","02-1990-0176","2977",,"0","300000","0",,
"2368","02-1987-0048","2022",,"0","8500","0",,
"2369","02-1987-0049","2023",,"0","4000","0",,
"2669","02-1987-0495","2233",,"0","1200","0",,
"2670","02-1987-0496","2234",,"0","950","0",,
"2671","02-1987-0497","2235",,"0","730","0",,
"3668","02-1989-0375","2828",,"2640000","0","0",,
"3669","02-1989-0376","2829",,"0","0","0",,
"3669","02-1989-0376","2830",,"1671022","0","0",,
"3373","02-1988-0846","2637",,"0","30000","0",,
"3374","02-1988-0847","2638",,"0","23000","0",,
"3376","02-1988-0852","2639",,"0","15000","0",,
"3770","02-1990-0012","2888",,"0","42500","0",,
"3771","02-1990-0013","2889",,"0","5000","0",,
"3772","02-1990-0014","2890",,"0","74000","0",,
"3773","02-1990-0015","2891",,"0","20400","0",,
"3774","02-1990-0016","2892",,"0","350","0",,
"3775","02-1990-0017","2893",,"0","6000","0",,
"3776","02-1990-0018","2894",,"0","30000","0",,
"3777","02-1990-0019","2895",,"0","89000","0",,
"3778","02-1990-0020","2896",,"0","230000","0",,
"3779","02-1990-0021","2897",,"0","47000","0",,
"3780","02-1990-0022","2898",,"0","8549","0",,
"3781","02-1990-0023","2899",,"0","7592","0",,
"3783","02-1990-0025","2900",,"0","65000","0",,
"3785","02-1990-0029","2901",,"0","1000","0",,
"3786","02-1990-0030","2902",,"0","1000","0",,
"3794","02-1990-0046","2903",,"0","3500","0",,
"3795","02-1990-0047","2904",,"0","6000","0",,
"3797","02-1990-0050","2905",,"0","15200","0",,
"3804","02-1990-0059","2906",,"0","25000","0",,
"3807","02-1990-0063","2907",,"0","7600","0",,
"3809","02-1990-0067","2908",,"0","7000","0",,
"3810","02-1990-0069","2909",,"0","0","0",,
"3811","02-1990-0070","2910",,"0","71400","0",,
"3812","02-1990-0071","2911",,"1710000","0","0",,
"4338","02-1991-0353","3317",,"0","41200","0",,
"4339","02-1991-0354","3318",,"0","46500","0",,
"4340","02-1991-0355","3319",,"0","60000","0",,
"4343","02-1991-0362","3321",,"200000","0","0",,
"4346","02-1991-0365","3322",,"0","65000","0",,
"4347","02-1991-0366","3323",,"58958","600000","0",,
"4348","02-1991-0367","3324",,"0","41200","0",,
"4349","02-1991-0368","3325",,"0","45000","0",,
"4350","02-1991-0369","3326",,"0","4500","0",,
"4351","02-1991-0370","3327",,"0","0","0",,
"4354","02-1992-0001","3328",,"0","5000","0",,
"4356","02-1992-0003","3330",,"0","0","0",,
"4357","02-1992-0004","3331",,"0","75000","0",,
"4360","02-1992-0007","3334",,"0","12000","0",,
"4698","02-1993-0059","3622",,"0","1000","0",,
"4699","02-1993-0060","3623",,"0","1000","0",,
"4700","02-1993-0061","3624",,"0","1000","0",,
"4701","02-1993-0062","3625",,"0","1000","0",,
"4702","02-1993-0063","3626",,"0","1000","0",,
"4703","02-1993-0064","3627",,"0","1000","0",,
"4361","02-1992-0008","3335",,"0","38525","0",,
"4362","02-1992-0009","3336",,"0","10000","0",,
"4363","02-1992-0010","3337",,"0","29425","0",,
"4364","02-1992-0011","3338",,"0","85000","0",,
"4090","02-1991-0098","3110",,"0","20000","0",,
"4091","02-1991-0099","3111",,"0","5000","0",,
"230","01-1991-0010","213",,"1165000","0","0",,
"232","01-1991-0012","214",,"80329","0","0",,
"235","01-1991-0015","215",,"0","0","0",,
"236","01-1991-0016","216","0","0","4251910","0",,
"1267","01-2000-0070","1174",,"0","0","193",,
"1268","01-2000-0071","1175",,"0","0","193",,
"1269","01-2000-0072","43599",,"5000","0","0",,
"1270","01-2000-0073","1176",,"0","0","0",,
"1271","01-2000-0075","1177",,"0","0","193",,
"1272","01-2000-0076","1178",,"0","0","193",,
"1273","01-2000-0077","1179",,"0","0","193",,
"1274","01-2000-0078","1180",,"0","0","193",,
"2374","02-1987-0054","2028",,"0","1300","0",,
"1982","02-1985-0082","1755",,"0","44000","0",,
"2237","02-1986-0320","1919",,"0","9150","0",,
"2238","02-1986-0321","1920",,"0","15000","0",,
"2240","02-1986-0323","1921",,"0","500","0",,
"2241","02-1986-0324","1922",,"0","3000","0",,
"2242","02-1986-0325","1923",,"0","2000","0",,
"2243","02-1986-0326","1924",,"0","9500","0",,
"2244","02-1986-0327","1925",,"0","20000","0",,
"2245","02-1986-0328","1926",,"0","4500","0",,
"2246","02-1986-0329","1927",,"0","2000","0",,
"2247","02-1986-0330","1928",,"0","1000","0",,
"2248","02-1986-0331","1929",,"0","1000","0",,
"2249","02-1986-0332","1930",,"0","750","0",,
"2251","02-1986-0334","1932",,"0","1700","0",,
"2252","02-1986-0335","1933",,"0","3960","0",,
"2253","02-1986-0336","1934",,"0","0","0",,
"2254","02-1986-0337","1935",,"0","15000","0",,
"2255","02-1986-0338","1936",,"0","5600","0",,
"2257","02-1986-0340","1938",,"0","2000","0",,
"2258","02-1986-0342","1939",,"0","0","0",,
"2259","02-1986-0343","1940",,"0","2200","0",,
"2260","02-1986-0344","1941",,"0","7300","0",,
"2261","02-1986-0345","1942",,"0","1300","0",,
"2262","02-1986-0346","1943",,"0","1900","0",,
"2263","02-1986-0347","1944",,"0","1500","0",,
"2264","02-1986-0348","1945",,"0","1000","0",,
"2276","02-1986-0364","1948",,"0","1500","0",,
"2279","02-1986-0370","1949",,"0","13500","0",,
"2280","02-1986-0371","1950",,"0","2025","0",,
"2281","02-1986-0372","1951",,"0","2000","0",,
"2282","02-1986-0373","1952",,"0","3000","0",,
"2283","02-1986-0374","1953",,"0","3000","0",,
"2284","02-1986-0375","1954",,"0","750","0",,
"2285","02-1986-0376","1955",,"0","6250","0",,
"2286","02-1986-0379","1956",,"0","3000","0",,
